person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26,female,Bachelor,115204,5,RENT,4800,DEBTCONSOLIDATION,11.01,0.04,4,654,yes,0
49,male,High School,92822,26,MORTGAGE,15000,PERSONAL,14.84,0.16,11,668,no,0
37,male,Doctorate,59637,13,RENT,4000,MEDICAL,9.25,0.07,13,737,yes,0
22,female,Master,44150,0,MORTGAGE,12000,EDUCATION,7.29,0.27,3,639,no,0
23,male,Master,76532,0,MORTGAGE,6800,PERSONAL,7.66,0.09,4,690,no,0
24,female,Bachelor,34432,6,OWN,10000,HOMEIMPROVEMENT,10.37,0.29,2,689,no,0
22,male,Associate,35829,0,RENT,12000,MEDICAL,6.66,0.33,4,489,no,1
23,female,Master,16451,2,RENT,2800,PERSONAL,15.21,0.17,2,682,no,1
29,male,Associate,319204,3,MORTGAGE,25000,PERSONAL,11.26,0.08,10,597,yes,0
25,female,High School,84785,1,RENT,10000,EDUCATION,9.76,0.12,3,650,yes,0
29,male,Bachelor,114830,6,RENT,14000,VENTURE,13.27,0.12,9,501,yes,0
42,male,Associate,151217,22,MORTGAGE,35000,VENTURE,7.9,0.23,17,675,no,0
22,male,High School,38133,0,RENT,5000,VENTURE,10,0.13,2,645,yes,0
30,female,High School,34661,8,RENT,8000,PERSONAL,10.99,0.23,8,649,no,0
29,male,High School,40974,3,MORTGAGE,4200,VENTURE,11.36,0.1,9,572,yes,0
24,male,High School,27071,1,RENT,8000,MEDICAL,13.03,0.3,3,610,no,1
27,male,High School,69925,3,MORTGAGE,3455,VENTURE,5.76,0.05,5,556,yes,0
24,male,High School,42973,2,MORTGAGE,7775,MEDICAL,11.01,0.18,2,621,yes,0
25,female,Associate,59049,3,RENT,7000,MEDICAL,7.9,0.12,3,640,yes,0
25,female,High School,66768,4,MORTGAGE,3000,HOMEIMPROVEMENT,10.99,0.04,2,631,yes,0
23,male,High School,71662,0,MORTGAGE,9000,EDUCATION,8.49,0.13,3,579,yes,0
44,female,High School,77808,18,MORTGAGE,6000,VENTURE,7.57,0.08,14,569,yes,0
25,female,Associate,63441,0,RENT,6272,HOMEIMPROVEMENT,13.55,0.1,4,551,no,1
26,female,Bachelor,85160,2,MORTGAGE,16000,EDUCATION,8.96,0.19,6,529,yes,0
32,male,Bachelor,51444,13,RENT,5000,MEDICAL,10.2,0.1,9,620,no,0
25,female,Associate,146223,3,MORTGAGE,13000,VENTURE,11.01,0.09,2,669,yes,0
25,female,Bachelor,239828,3,MORTGAGE,15000,PERSONAL,9.99,0.06,2,671,yes,0
41,male,Master,29995,17,RENT,2000,PERSONAL,7.75,0.07,17,666,no,1
29,male,Bachelor,46210,8,RENT,1522,DEBTCONSOLIDATION,9.58,0.03,6,580,yes,0
24,male,Associate,53633,4,RENT,23975,HOMEIMPROVEMENT,11.01,0.45,2,678,no,1
35,female,High School,51458,10,RENT,3200,PERSONAL,15.62,0.06,5,696,no,0
22,male,High School,95068,0,MORTGAGE,11000,DEBTCONSOLIDATION,17.99,0.12,3,643,no,1
24,male,Associate,87683,3,MORTGAGE,5000,MEDICAL,9.49,0.06,3,527,yes,0
23,female,High School,20263,0,RENT,3000,DEBTCONSOLIDATION,16.29,0.15,2,633,no,1
24,female,High School,52697,0,MORTGAGE,10000,EDUCATION,14.26,0.19,4,584,yes,0
33,male,High School,75614,9,RENT,8000,VENTURE,11.48,0.11,7,651,yes,0
26,male,Associate,145625,0,OWN,15000,PERSONAL,13.11,0.1,4,645,yes,0
25,male,Associate,72776,3,MORTGAGE,3000,DEBTCONSOLIDATION,5.99,0.04,4,558,yes,0
27,female,Associate,157050,4,MORTGAGE,21000,HOMEIMPROVEMENT,10.62,0.13,7,659,no,0
21,male,Bachelor,18370,2,RENT,3000,HOMEIMPROVEMENT,9.63,0.16,2,664,no,1
30,female,High School,73078,12,RENT,12000,PERSONAL,11.71,0.16,9,616,no,0
27,female,Master,68234,5,RENT,10000,VENTURE,11.36,0.15,8,698,no,0
37,female,Associate,79070,17,RENT,12000,PERSONAL,14.92,0.15,14,614,no,0
26,male,Master,84720,4,MORTGAGE,8000,DEBTCONSOLIDATION,11.01,0.09,2,660,no,0
22,female,High School,36741,0,MORTGAGE,13250,DEBTCONSOLIDATION,10.99,0.36,4,639,no,0
24,female,Bachelor,61097,1,RENT,1500,DEBTCONSOLIDATION,11.01,0.02,2,667,yes,0
30,female,Bachelor,59997,4,MORTGAGE,9250,HOMEIMPROVEMENT,11.01,0.15,8,711,yes,0
22,male,High School,60778,0,MORTGAGE,7200,VENTURE,11.01,0.12,2,614,yes,0
32,female,Bachelor,79104,11,RENT,6000,MEDICAL,7.49,0.08,5,532,yes,0
23,female,Bachelor,22139,0,RENT,3000,DEBTCONSOLIDATION,10.37,0.14,4,615,no,1
24,male,Master,66261,1,RENT,6000,VENTURE,9.94,0.09,4,668,no,0
25,male,Associate,180720,2,MORTGAGE,25000,EDUCATION,10.46,0.14,3,570,yes,0
26,male,High School,103879,1,MORTGAGE,7854,EDUCATION,11.8,0.08,4,644,yes,0
34,female,Bachelor,38222,12,RENT,8000,MEDICAL,14.15,0.21,11,678,no,1
24,male,High School,127132,0,MORTGAGE,5600,HOMEIMPROVEMENT,15.23,0.04,4,468,yes,0
24,female,Bachelor,109050,5,RENT,24250,VENTURE,12.53,0.22,3,622,no,0
29,male,High School,64404,6,RENT,12000,DEBTCONSOLIDATION,11.01,0.19,8,615,yes,0
33,male,High School,63361,9,MORTGAGE,1800,HOMEIMPROVEMENT,7.51,0.03,5,615,yes,0
41,male,Doctorate,142960,18,MORTGAGE,28000,MEDICAL,11.71,0.2,13,707,no,0
29,male,Associate,94670,7,MORTGAGE,18000,PERSONAL,6.62,0.19,5,583,no,0
42,female,Bachelor,67697,20,OWN,2000,VENTURE,11.49,0.03,15,652,yes,0
23,female,High School,35590,4,OWN,10000,MEDICAL,18.62,0.28,3,560,no,1
26,male,Master,89029,8,MORTGAGE,17500,VENTURE,11.01,0.2,3,707,yes,0
32,male,Bachelor,43189,9,MORTGAGE,12000,VENTURE,9.63,0.28,8,669,yes,0
33,male,Bachelor,61119,9,MORTGAGE,4000,MEDICAL,11.01,0.07,8,670,no,1
38,female,Doctorate,49407,15,MORTGAGE,15000,EDUCATION,16.07,0.3,14,667,no,0
32,male,High School,40465,10,MORTGAGE,5000,MEDICAL,6.17,0.12,7,654,yes,0
23,female,High School,55090,1,MORTGAGE,10000,DEBTCONSOLIDATION,11.71,0.18,3,654,no,0
33,female,Master,60563,10,RENT,2800,DEBTCONSOLIDATION,12.84,0.05,5,596,no,0
21,male,Master,59756,0,RENT,6000,PERSONAL,15.06,0.1,4,634,no,1
23,male,Master,60718,0,RENT,7000,MEDICAL,11.01,0.12,4,677,yes,0
24,male,High School,33668,0,RENT,4000,PERSONAL,10.5,0.12,4,618,yes,0
23,male,Associate,144840,0,MORTGAGE,14000,VENTURE,8.94,0.1,3,547,yes,0
26,male,Bachelor,76592,5,MORTGAGE,3500,HOMEIMPROVEMENT,7.68,0.05,4,635,no,0
32,male,Associate,44939,7,RENT,9000,MEDICAL,6.92,0.2,8,670,no,0
29,male,Bachelor,58518,4,MORTGAGE,5000,HOMEIMPROVEMENT,5.99,0.09,8,592,yes,0
24,female,Bachelor,144949,3,RENT,15400,MEDICAL,14.26,0.11,2,649,yes,0
36,male,Associate,88368,16,RENT,10000,MEDICAL,7.9,0.11,11,574,yes,0
24,male,High School,70440,2,MORTGAGE,8000,EDUCATION,13.43,0.11,4,671,no,0
23,female,Bachelor,44283,0,MORTGAGE,14000,PERSONAL,12.99,0.32,3,641,no,0
25,male,Associate,38924,3,OTHER,10000,HOMEIMPROVEMENT,12.53,0.26,3,503,no,1
25,female,Bachelor,41432,6,RENT,1877,DEBTCONSOLIDATION,8.85,0.05,4,604,yes,0
22,male,Associate,30846,0,RENT,2975,VENTURE,9.96,0.1,2,647,no,0
45,female,Doctorate,41813,24,RENT,5000,EDUCATION,11.01,0.12,11,669,no,1
24,male,High School,25034,2,RENT,3000,VENTURE,11.01,0.12,4,531,yes,0
29,male,Bachelor,37241,10,RENT,9000,HOMEIMPROVEMENT,6.91,0.24,8,618,no,1
29,male,High School,75350,4,MORTGAGE,9000,HOMEIMPROVEMENT,6.62,0.12,7,565,yes,0
29,female,Bachelor,39500,4,RENT,6525,MEDICAL,16.07,0.17,9,647,no,1
21,male,Master,40534,0,RENT,2000,HOMEIMPROVEMENT,12.61,0.05,3,657,no,1
29,male,Associate,98561,8,MORTGAGE,10000,EDUCATION,11.01,0.1,8,671,no,0
34,male,High School,60937,11,RENT,18000,MEDICAL,10,0.3,9,591,no,1
23,male,High School,43905,1,RENT,13000,DEBTCONSOLIDATION,11.84,0.3,4,620,no,1
23,female,Bachelor,87494,0,MORTGAGE,4200,VENTURE,12.42,0.05,3,679,no,0
26,male,Associate,68881,3,RENT,20000,MEDICAL,17.24,0.29,4,672,no,1
26,female,Associate,63488,4,RENT,8000,EDUCATION,10.04,0.13,4,548,yes,0
24,male,Master,79161,2,RENT,8000,PERSONAL,9.06,0.1,3,640,no,0
24,male,Associate,56744,0,RENT,20000,EDUCATION,10.62,0.35,2,582,no,1
27,female,Master,96939,6,MORTGAGE,5000,VENTURE,8,0.05,10,706,no,0
28,male,Bachelor,90950,6,RENT,20121,HOMEIMPROVEMENT,11.31,0.22,7,694,no,0
29,female,Associate,41702,6,RENT,4000,EDUCATION,13.47,0.1,7,634,no,1
23,male,Master,58437,0,RENT,9800,DEBTCONSOLIDATION,7.88,0.17,4,659,no,0
24,female,Associate,90716,1,RENT,23462,VENTURE,13.71,0.26,5,664,no,1
26,female,Master,84914,4,MORTGAGE,8000,VENTURE,6.99,0.09,2,611,no,0
28,male,Bachelor,106738,5,MORTGAGE,10000,EDUCATION,7.66,0.09,4,697,yes,0
25,male,High School,39484,4,MORTGAGE,2500,HOMEIMPROVEMENT,16.45,0.06,3,638,no,1
23,male,High School,60801,0,RENT,25000,VENTURE,11.83,0.41,4,658,no,1
24,male,High School,90670,2,OWN,16500,MEDICAL,12.18,0.18,2,648,yes,0
24,male,Associate,79099,3,RENT,8000,PERSONAL,8.49,0.1,2,670,no,0
43,male,High School,54843,19,RENT,12000,MEDICAL,6.91,0.22,12,641,yes,0
38,female,High School,125811,15,MORTGAGE,15000,DEBTCONSOLIDATION,14.35,0.12,14,669,yes,0
29,female,Associate,130856,6,MORTGAGE,11400,HOMEIMPROVEMENT,9.32,0.09,5,547,yes,0
23,female,Bachelor,87553,0,RENT,30000,MEDICAL,10.65,0.34,2,688,no,1
51,male,High School,118380,26,RENT,6000,PERSONAL,15.96,0.05,23,687,yes,0
25,female,High School,70112,2,RENT,10600,MEDICAL,14.91,0.15,4,641,no,1
24,female,Associate,92185,2,RENT,10000,DEBTCONSOLIDATION,16,0.11,2,647,no,1
23,female,Bachelor,90750,2,MORTGAGE,8400,MEDICAL,14.65,0.09,4,580,no,1
25,female,Associate,73006,5,MORTGAGE,10200,PERSONAL,13.92,0.14,4,679,yes,0
21,female,Associate,51804,1,RENT,10400,DEBTCONSOLIDATION,11.49,0.2,4,501,no,0
26,female,Associate,85001,8,RENT,11600,DEBTCONSOLIDATION,6.99,0.14,3,671,yes,0
41,male,High School,59760,20,RENT,25000,HOMEIMPROVEMENT,17.04,0.42,13,606,no,1
38,male,High School,25465,16,RENT,3500,MEDICAL,12.61,0.14,16,646,no,0
24,male,Associate,116171,1,MORTGAGE,4200,VENTURE,5.99,0.04,3,512,yes,0
28,male,Bachelor,66155,5,MORTGAGE,11500,DEBTCONSOLIDATION,7.88,0.17,6,681,yes,0
23,male,Bachelor,72817,0,MORTGAGE,4000,DEBTCONSOLIDATION,7.14,0.05,3,676,yes,0
24,male,Associate,32110,1,RENT,12250,MEDICAL,11.49,0.38,2,671,no,1
27,male,Bachelor,58343,1,RENT,2250,DEBTCONSOLIDATION,11.01,0.04,7,598,yes,0
33,male,High School,59574,5,RENT,3000,DEBTCONSOLIDATION,15.95,0.05,7,639,no,1
35,female,Bachelor,126994,17,RENT,24000,VENTURE,9.25,0.19,7,566,no,0
32,male,Bachelor,57554,10,OWN,6000,VENTURE,8.9,0.1,5,640,yes,0
31,female,Master,49010,8,MORTGAGE,9600,VENTURE,11.26,0.2,7,738,yes,0
22,male,Associate,31434,2,RENT,4000,MEDICAL,11.01,0.13,2,585,yes,0
26,female,Associate,96787,0,RENT,9000,VENTURE,13.16,0.09,2,576,yes,0
41,male,High School,80801,18,RENT,25000,EDUCATION,17.56,0.31,15,725,no,1
24,male,Associate,48880,4,RENT,12000,MEDICAL,13.49,0.25,2,611,yes,0
31,male,High School,48195,6,MORTGAGE,12000,HOMEIMPROVEMENT,13.3,0.25,7,560,no,1
41,male,Bachelor,216800,17,MORTGAGE,6000,HOMEIMPROVEMENT,12.56,0.03,15,676,yes,0
26,male,Associate,60947,3,MORTGAGE,17200,VENTURE,7.51,0.28,4,573,yes,0
22,male,Master,115010,0,MORTGAGE,5000,MEDICAL,10.59,0.04,2,614,yes,0
31,female,Associate,82771,5,MORTGAGE,12000,PERSONAL,12.69,0.14,9,659,yes,0
36,male,Bachelor,31042,16,RENT,7500,DEBTCONSOLIDATION,11.21,0.24,16,701,no,0
33,female,High School,198936,9,MORTGAGE,7757,DEBTCONSOLIDATION,11.07,0.04,8,525,no,0
22,female,Master,42839,0,MORTGAGE,3500,EDUCATION,11.48,0.08,4,661,yes,0
24,female,Bachelor,120811,2,MORTGAGE,12000,HOMEIMPROVEMENT,6.92,0.1,2,662,yes,0
25,male,Bachelor,103140,5,MORTGAGE,4000,MEDICAL,7.88,0.04,3,665,yes,0
22,female,Master,39262,3,RENT,7875,PERSONAL,14.91,0.2,2,667,no,1
22,female,Bachelor,95413,0,OWN,10000,MEDICAL,11.11,0.1,2,640,yes,0
23,male,High School,65583,1,RENT,15000,EDUCATION,13.47,0.23,2,560,yes,0
27,female,Associate,78889,3,RENT,6000,EDUCATION,15.47,0.08,5,655,yes,0
24,male,Associate,169804,0,MORTGAGE,10000,VENTURE,5.99,0.06,3,498,yes,0
25,male,Bachelor,70177,2,MORTGAGE,12275,HOMEIMPROVEMENT,11.01,0.17,3,663,yes,0
25,female,Bachelor,60015,0,MORTGAGE,5000,MEDICAL,10.85,0.08,3,667,no,1
26,female,Bachelor,101870,5,RENT,15000,DEBTCONSOLIDATION,10.14,0.15,4,551,yes,0
28,female,Associate,133145,7,RENT,4000,DEBTCONSOLIDATION,12.18,0.03,9,601,yes,0
21,male,Associate,37155,0,RENT,7500,VENTURE,9.99,0.2,4,614,no,0
46,female,Master,204842,21,MORTGAGE,7200,HOMEIMPROVEMENT,9.91,0.04,12,691,yes,0
22,female,Bachelor,50555,0,RENT,14000,VENTURE,17.49,0.28,3,586,no,1
27,male,Master,29453,7,RENT,2800,PERSONAL,10.95,0.1,10,660,yes,0
22,male,Associate,29779,3,RENT,2000,EDUCATION,11.53,0.07,4,620,no,0
24,male,Associate,78850,1,RENT,4800,PERSONAL,7.88,0.06,4,565,yes,0
24,male,Master,96782,0,RENT,20000,VENTURE,13.06,0.21,3,628,yes,0
32,male,Master,53280,8,RENT,15000,MEDICAL,6.8,0.28,6,644,no,1
29,female,Associate,144929,8,MORTGAGE,14000,DEBTCONSOLIDATION,6.17,0.1,9,695,no,1
28,male,Bachelor,90935,4,RENT,5625,VENTURE,6.91,0.06,5,626,yes,0
24,female,Bachelor,31003,2,RENT,10000,VENTURE,11.67,0.32,4,668,no,1
22,male,Associate,45509,0,RENT,7000,HOMEIMPROVEMENT,7.9,0.15,2,584,no,1
29,female,Bachelor,51565,6,RENT,1200,DEBTCONSOLIDATION,7.53,0.02,8,605,no,0
24,female,High School,90322,2,MORTGAGE,24814,VENTURE,11.08,0.27,4,651,no,0
28,male,Associate,36889,7,RENT,5600,DEBTCONSOLIDATION,14.84,0.15,10,505,no,1
28,female,High School,61367,7,MORTGAGE,9000,PERSONAL,11.01,0.15,7,593,no,0
24,female,Associate,43094,0,OWN,3600,VENTURE,9.99,0.08,4,667,yes,0
25,female,Bachelor,99217,2,RENT,9200,MEDICAL,6.03,0.09,3,683,no,0
32,male,High School,62307,9,MORTGAGE,15000,DEBTCONSOLIDATION,11.36,0.24,9,647,yes,0
27,male,Bachelor,28231,3,RENT,2500,VENTURE,14.84,0.09,8,656,no,1
26,female,Associate,102989,4,MORTGAGE,7200,PERSONAL,8.9,0.07,4,596,yes,0
22,male,Bachelor,125433,0,MORTGAGE,13600,PERSONAL,6.03,0.11,2,564,yes,0
31,male,Master,35855,9,OWN,2000,MEDICAL,8.88,0.06,7,549,no,0
41,female,High School,97361,18,MORTGAGE,14481,HOMEIMPROVEMENT,9.87,0.15,9,628,yes,0
24,female,High School,104115,2,MORTGAGE,12000,MEDICAL,15.99,0.12,4,576,no,1
24,male,Associate,69259,0,RENT,6625,VENTURE,11.22,0.1,4,636,no,0
43,male,High School,60784,20,MORTGAGE,11500,MEDICAL,11.01,0.19,12,625,yes,0
24,female,High School,41967,3,RENT,5500,EDUCATION,17.58,0.13,2,554,yes,0
24,male,Bachelor,217134,2,MORTGAGE,14000,VENTURE,11.99,0.06,2,598,yes,0
32,male,High School,185657,7,MORTGAGE,20000,DEBTCONSOLIDATION,11.83,0.11,6,680,no,0
32,female,Bachelor,78295,7,RENT,19514,VENTURE,12.9,0.25,10,677,no,1
34,female,Bachelor,70655,11,RENT,8000,EDUCATION,12.01,0.11,9,629,no,0
25,male,Master,49953,2,RENT,3000,VENTURE,11.01,0.06,3,586,yes,0
53,male,High School,103338,30,RENT,35000,PERSONAL,15.65,0.34,19,649,no,1
24,male,High School,77999,3,MORTGAGE,14500,PERSONAL,5.42,0.19,2,659,no,1
34,male,Associate,95535,10,MORTGAGE,4814,EDUCATION,9.05,0.05,6,662,yes,0
25,male,High School,69915,4,RENT,6000,VENTURE,11.28,0.09,2,620,no,1
33,male,Bachelor,51674,10,RENT,3600,MEDICAL,12.68,0.07,5,692,no,0
25,male,High School,43222,1,RENT,7200,MEDICAL,8.9,0.17,3,666,no,0
23,male,Associate,79714,0,RENT,9200,MEDICAL,11.86,0.12,2,541,yes,0
36,male,Associate,73011,12,RENT,7000,HOMEIMPROVEMENT,7.84,0.1,12,607,no,0
25,male,Associate,151139,5,OWN,15000,PERSONAL,7.9,0.1,3,670,yes,0
26,male,Bachelor,45228,3,RENT,5900,MEDICAL,10.71,0.13,4,591,no,0
30,male,Master,55091,7,MORTGAGE,7500,EDUCATION,10.56,0.14,5,656,yes,0
23,male,High School,139216,0,RENT,7500,DEBTCONSOLIDATION,11.28,0.05,4,623,no,0
24,female,High School,49863,3,RENT,7000,DEBTCONSOLIDATION,12.53,0.14,2,642,yes,0
27,male,Master,28115,2,RENT,3500,PERSONAL,13.99,0.12,10,661,no,1
34,female,Associate,91076,11,RENT,14000,DEBTCONSOLIDATION,12.69,0.15,7,669,yes,0
27,male,Bachelor,65361,0,MORTGAGE,10000,VENTURE,14.27,0.15,10,664,no,1
23,female,Associate,61458,2,RENT,6841,VENTURE,6.73,0.11,4,631,yes,0
20,male,High School,113782,0,RENT,5000,EDUCATION,16.02,0.04,3,520,yes,0
22,male,Bachelor,58877,2,MORTGAGE,3500,MEDICAL,6.54,0.06,3,431,yes,0
24,male,Associate,65759,3,RENT,5500,DEBTCONSOLIDATION,8.07,0.08,3,641,yes,0
30,male,Bachelor,60713,5,RENT,4500,VENTURE,13.11,0.07,7,545,yes,0
21,female,Bachelor,68120,0,RENT,20000,VENTURE,17.39,0.29,3,664,no,1
24,male,Bachelor,151085,1,OWN,28000,HOMEIMPROVEMENT,9.91,0.19,3,683,yes,0
29,male,Bachelor,36878,5,OWN,4000,VENTURE,7.49,0.11,5,687,yes,0
23,male,Associate,52715,0,RENT,9000,EDUCATION,6.17,0.17,3,657,no,0
25,female,High School,133313,2,MORTGAGE,6405,EDUCATION,13.51,0.05,3,615,no,0
29,male,Associate,96857,9,MORTGAGE,22000,MEDICAL,10.59,0.23,10,673,no,0
22,male,Bachelor,51491,0,MORTGAGE,7050,PERSONAL,11.01,0.14,4,607,yes,0
28,male,Associate,43102,2,RENT,2400,DEBTCONSOLIDATION,7.29,0.06,9,591,no,1
22,male,High School,47436,0,OWN,10000,EDUCATION,13.99,0.21,4,652,no,0
34,female,Associate,44083,9,RENT,9500,DEBTCONSOLIDATION,8.59,0.22,8,649,no,0
27,female,Master,34214,3,RENT,7000,EDUCATION,10.95,0.2,6,633,yes,0
31,female,Associate,75451,7,RENT,15000,EDUCATION,9.13,0.2,7,655,yes,0
25,male,Bachelor,97464,1,MORTGAGE,1000,DEBTCONSOLIDATION,5.42,0.01,3,579,yes,0
27,female,High School,82821,2,MORTGAGE,20000,EDUCATION,9.68,0.24,8,645,yes,0
31,female,Master,156837,8,MORTGAGE,9800,MEDICAL,8.49,0.06,5,701,no,0
24,male,High School,28616,0,RENT,5000,EDUCATION,11.01,0.17,4,572,yes,0
23,male,Bachelor,29989,4,RENT,5550,VENTURE,12.53,0.19,4,621,no,0
24,male,Bachelor,91184,1,RENT,25000,VENTURE,14.7,0.27,3,668,no,1
38,male,Bachelor,101700,15,MORTGAGE,9888,DEBTCONSOLIDATION,7.86,0.1,14,673,yes,0
25,male,Associate,51262,3,MORTGAGE,4000,HOMEIMPROVEMENT,5.99,0.08,2,588,yes,0
34,female,High School,51593,9,RENT,8775,PERSONAL,13.06,0.17,6,592,yes,0
22,female,High School,114834,0,MORTGAGE,20000,EDUCATION,11.49,0.17,4,514,yes,0
22,male,High School,120128,0,MORTGAGE,18000,VENTURE,8.9,0.15,3,664,no,0
22,female,High School,22076,0,RENT,2150,MEDICAL,11.01,0.1,4,591,yes,0
35,female,Bachelor,127331,11,MORTGAGE,3000,PERSONAL,10.37,0.02,7,681,yes,0
25,female,Bachelor,136015,2,RENT,6000,DEBTCONSOLIDATION,11.58,0.04,4,562,yes,0
35,male,Associate,97120,14,RENT,24000,PERSONAL,13.92,0.25,5,590,yes,0
22,female,Associate,73399,0,MORTGAGE,12000,EDUCATION,8.94,0.16,3,614,no,0
31,female,Associate,51397,9,RENT,10000,EDUCATION,15.77,0.19,9,608,yes,0
24,male,Associate,46786,2,MORTGAGE,6000,PERSONAL,9.88,0.13,4,673,no,0
24,male,High School,56129,0,RENT,4800,PERSONAL,8.9,0.09,2,537,yes,0
26,male,Associate,82087,5,MORTGAGE,25000,MEDICAL,15.65,0.3,2,633,no,1
28,male,Master,102859,4,RENT,11200,DEBTCONSOLIDATION,9.91,0.11,10,670,yes,0
39,male,High School,80515,17,MORTGAGE,5601,MEDICAL,6.47,0.07,12,617,no,0
22,female,Master,24964,0,OWN,3200,PERSONAL,12.21,0.13,4,658,yes,0
28,male,Associate,150903,7,MORTGAGE,8000,MEDICAL,11.14,0.05,6,520,yes,0
22,female,High School,61141,0,MORTGAGE,10000,VENTURE,9.88,0.16,4,572,yes,0
34,male,Bachelor,53840,13,RENT,14000,DEBTCONSOLIDATION,15.65,0.26,7,645,no,1
25,male,Bachelor,39411,1,RENT,5000,DEBTCONSOLIDATION,14.35,0.13,3,593,no,0
22,male,Associate,47981,0,MORTGAGE,10750,EDUCATION,11.01,0.22,4,581,no,0
31,male,Master,41862,6,RENT,4000,PERSONAL,10.17,0.1,10,724,no,0
26,female,High School,109200,4,RENT,8400,PERSONAL,11.01,0.08,2,679,no,0
27,male,Bachelor,106509,6,RENT,12000,EDUCATION,5.93,0.11,6,705,no,0
25,female,High School,35216,0,RENT,8500,MEDICAL,11.14,0.24,3,635,no,0
28,male,Bachelor,93603,5,RENT,6000,MEDICAL,7.66,0.06,6,637,yes,0
24,female,Associate,75392,4,RENT,10000,EDUCATION,13.7,0.13,3,607,yes,0
25,male,Bachelor,55384,2,MORTGAGE,13000,EDUCATION,12.99,0.23,2,689,no,0
22,female,Bachelor,71504,2,RENT,10000,PERSONAL,7.51,0.14,4,612,yes,0
23,female,High School,72805,2,RENT,24750,DEBTCONSOLIDATION,9.33,0.34,3,655,no,1
27,male,Master,69501,3,RENT,4000,VENTURE,9.44,0.06,5,593,yes,0
44,male,Bachelor,51835,19,MORTGAGE,13200,MEDICAL,6.17,0.25,14,609,yes,0
36,male,Master,88535,13,RENT,4000,PERSONAL,11.12,0.05,16,656,no,0
26,female,Bachelor,69666,6,RENT,9000,VENTURE,7.51,0.13,3,652,no,0
38,male,Associate,27375,12,RENT,4000,VENTURE,12.68,0.15,12,648,no,0
22,female,Bachelor,58940,0,MORTGAGE,5000,EDUCATION,7.88,0.08,2,675,no,0
23,male,Bachelor,57255,0,MORTGAGE,16000,MEDICAL,14.35,0.28,3,687,no,1
22,female,Master,131466,0,MORTGAGE,14400,EDUCATION,13.48,0.11,3,679,yes,0
24,male,Master,47253,0,RENT,4000,EDUCATION,12.74,0.08,4,687,no,0
25,male,Associate,54828,3,MORTGAGE,5950,MEDICAL,7.74,0.11,2,693,no,0
26,female,Bachelor,47677,7,RENT,10000,MEDICAL,10.42,0.21,3,714,yes,0
25,female,Associate,144853,0,MORTGAGE,10000,MEDICAL,6.65,0.07,2,578,yes,0
30,female,Master,47087,9,RENT,12800,MEDICAL,5.79,0.27,8,696,no,1
36,female,Bachelor,79042,13,RENT,8717,EDUCATION,8.45,0.11,11,649,yes,0
38,male,High School,66814,17,MORTGAGE,25000,DEBTCONSOLIDATION,11.01,0.37,14,603,no,1
25,male,Bachelor,60570,2,MORTGAGE,10000,VENTURE,7.9,0.17,2,718,no,0
27,male,Bachelor,84971,7,RENT,6885,EDUCATION,6.4,0.08,4,571,no,0
24,female,Associate,29403,3,RENT,4000,VENTURE,8.59,0.14,3,671,no,0
22,male,High School,30778,0,RENT,2500,MEDICAL,10.99,0.08,3,650,no,1
30,male,Master,44142,10,OWN,4000,HOMEIMPROVEMENT,13.49,0.09,10,588,no,0
30,female,Associate,72619,4,MORTGAGE,15000,HOMEIMPROVEMENT,6.54,0.21,8,682,no,0
31,male,Associate,35213,9,RENT,14688,MEDICAL,15.93,0.42,10,609,no,1
28,male,High School,22776,4,RENT,2250,MEDICAL,8.49,0.1,9,671,yes,0
22,male,High School,75549,0,RENT,8000,EDUCATION,12.68,0.11,4,649,yes,0
22,male,Bachelor,47714,0,MORTGAGE,5500,HOMEIMPROVEMENT,5.99,0.12,4,687,no,1
23,male,High School,52873,1,RENT,1000,MEDICAL,7.51,0.02,3,647,yes,0
25,male,Associate,91717,4,MORTGAGE,15000,MEDICAL,12.68,0.16,2,543,yes,0
23,male,Bachelor,32430,2,RENT,4798,VENTURE,10.99,0.15,4,626,no,0
27,male,Bachelor,59708,7,RENT,5000,MEDICAL,11.76,0.08,10,613,no,0
23,male,High School,55287,3,MORTGAGE,14560,EDUCATION,11.43,0.26,4,568,yes,0
33,female,Associate,87109,10,MORTGAGE,4250,DEBTCONSOLIDATION,5.42,0.05,5,633,yes,0
25,female,Associate,50213,2,MORTGAGE,5000,EDUCATION,11.78,0.1,3,664,no,1
23,male,Bachelor,49233,0,RENT,12000,MEDICAL,9.91,0.24,2,702,no,0
29,female,Bachelor,79031,9,MORTGAGE,16000,PERSONAL,12.87,0.2,10,684,no,0
23,male,Bachelor,75658,0,MORTGAGE,9600,VENTURE,9.2,0.13,2,640,yes,0
35,male,Master,34795,12,RENT,9600,MEDICAL,13.57,0.28,7,649,no,1
24,female,Bachelor,55228,0,RENT,1461,DEBTCONSOLIDATION,10.17,0.03,2,660,no,0
35,female,Associate,99293,14,MORTGAGE,10000,HOMEIMPROVEMENT,16.69,0.1,9,661,yes,0
26,female,High School,20249,5,RENT,5000,PERSONAL,11.58,0.25,3,547,no,1
