person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
27,male,High School,57625,3,RENT,5110,DEBTCONSOLIDATION,11.41,0.09,6,635,yes,0
25,male,Master,39408,3,MORTGAGE,2500,HOMEIMPROVEMENT,7.68,0.06,3,596,no,1
24,female,High School,103919,1,MORTGAGE,4078,DEBTCONSOLIDATION,13.05,0.04,3,614,no,1
23,female,Associate,24038,0,RENT,6233,HOMEIMPROVEMENT,8.22,0.26,3,667,no,1
22,female,Master,87269,0,MORTGAGE,5500,EDUCATION,11.71,0.06,3,625,yes,0
22,female,High School,68242,0,RENT,5600,MEDICAL,8.32,0.08,2,639,yes,0
25,female,High School,66783,4,RENT,8575,DEBTCONSOLIDATION,14.65,0.13,3,620,yes,0
27,male,Associate,43314,8,RENT,6000,MEDICAL,7.49,0.14,10,669,no,0
30,male,Associate,54842,10,RENT,3300,MEDICAL,11.71,0.06,5,665,yes,0
25,male,Master,116163,5,MORTGAGE,18250,DEBTCONSOLIDATION,11.11,0.16,4,561,yes,0
29,female,Associate,108822,9,RENT,15000,MEDICAL,13.85,0.14,10,597,yes,0
25,male,High School,48875,3,RENT,6000,PERSONAL,7.88,0.12,4,624,yes,0
24,female,Bachelor,38938,1,RENT,1237,VENTURE,9.15,0.03,2,632,yes,0
24,male,High School,136234,0,MORTGAGE,24000,PERSONAL,9.99,0.18,4,635,yes,0
22,male,Bachelor,56273,0,RENT,20000,DEBTCONSOLIDATION,16,0.36,4,700,no,1
24,male,High School,81316,1,RENT,10000,MEDICAL,9.64,0.12,4,534,no,0
22,male,Bachelor,46821,0,RENT,10000,EDUCATION,13.49,0.21,2,594,no,0
35,male,Associate,58951,9,RENT,11500,MEDICAL,11.11,0.2,9,605,no,0
31,female,Associate,48241,8,RENT,2500,MEDICAL,15.27,0.05,8,696,yes,0
23,female,Bachelor,31731,1,RENT,6000,PERSONAL,11.01,0.19,4,553,yes,0
21,female,Bachelor,15252,0,OWN,4200,PERSONAL,13.48,0.28,4,663,no,1
26,female,Bachelor,241114,5,MORTGAGE,3000,PERSONAL,13.92,0.01,3,608,yes,0
29,female,Associate,71026,8,RENT,22000,MEDICAL,13.67,0.31,6,661,no,1
24,female,Associate,31924,2,RENT,12229,MEDICAL,10.7,0.38,4,678,no,1
31,male,Associate,136856,7,RENT,9600,HOMEIMPROVEMENT,14.91,0.07,7,631,no,1
34,female,Master,55002,11,MORTGAGE,5300,MEDICAL,13.23,0.1,6,659,yes,0
39,female,Associate,47288,21,RENT,3500,EDUCATION,12.99,0.07,15,660,yes,0
25,female,Associate,54979,3,RENT,4000,MEDICAL,13.8,0.07,4,651,yes,0
31,female,Bachelor,95792,11,RENT,6000,HOMEIMPROVEMENT,7.51,0.06,5,665,no,1
33,male,Bachelor,127154,10,MORTGAGE,26375,HOMEIMPROVEMENT,9.91,0.21,9,587,yes,0
24,male,Master,10951,0,RENT,1500,EDUCATION,13.99,0.14,4,693,no,1
23,male,Master,43286,2,RENT,6500,MEDICAL,5.48,0.15,3,654,yes,0
28,female,Associate,73137,6,RENT,19200,DEBTCONSOLIDATION,7.88,0.26,8,571,no,1
22,male,Bachelor,74121,0,MORTGAGE,18200,MEDICAL,7.51,0.25,4,657,no,0
29,male,High School,46480,8,RENT,6500,MEDICAL,9.92,0.14,9,651,yes,0
26,male,Associate,121332,4,RENT,15000,VENTURE,13.49,0.12,4,645,no,0
22,male,Bachelor,58451,2,RENT,16500,DEBTCONSOLIDATION,8.9,0.28,3,632,no,1
29,female,Bachelor,33474,7,RENT,3500,DEBTCONSOLIDATION,11.99,0.1,7,673,no,0
25,male,Master,30182,3,OWN,6000,MEDICAL,11.79,0.2,6,650,yes,0
28,female,Associate,116044,5,MORTGAGE,17000,VENTURE,7.88,0.15,7,709,yes,0
24,male,Associate,59453,1,OTHER,3500,MEDICAL,9.32,0.06,4,577,yes,0
24,female,Master,64741,2,RENT,17502,MEDICAL,6.55,0.27,3,644,no,1
26,male,High School,89116,4,OWN,35000,PERSONAL,9.91,0.39,2,667,yes,0
25,male,Associate,25585,2,RENT,7530,MEDICAL,14.32,0.29,4,542,no,1
25,male,High School,163083,3,MORTGAGE,25000,PERSONAL,16.07,0.15,4,668,no,0
23,female,Bachelor,63840,0,RENT,10000,VENTURE,10.29,0.16,2,582,no,0
28,male,Bachelor,35783,7,RENT,4200,MEDICAL,7.51,0.12,5,649,no,0
51,male,High School,75661,26,RENT,8000,VENTURE,11.01,0.11,30,698,yes,0
24,male,Associate,13298,0,RENT,3000,PERSONAL,7.9,0.23,3,588,no,1
29,female,High School,64019,7,MORTGAGE,5000,DEBTCONSOLIDATION,12.78,0.08,8,698,yes,0
27,female,Bachelor,67914,5,MORTGAGE,11631,HOMEIMPROVEMENT,12.68,0.17,5,655,yes,0
28,female,Bachelor,109100,7,MORTGAGE,5000,HOMEIMPROVEMENT,14.79,0.05,8,672,no,0
23,female,Master,37179,3,MORTGAGE,8000,VENTURE,7.88,0.22,2,547,yes,0
26,female,High School,55117,8,MORTGAGE,7750,MEDICAL,12.53,0.14,4,630,yes,0
22,male,Master,77191,0,MORTGAGE,25000,DEBTCONSOLIDATION,11.36,0.32,4,570,yes,0
29,female,Master,91202,1,MORTGAGE,3979,HOMEIMPROVEMENT,12.22,0.04,6,680,yes,0
27,male,High School,38316,6,RENT,6000,EDUCATION,13.83,0.16,7,677,no,0
37,female,High School,90914,14,RENT,15000,HOMEIMPROVEMENT,14.5,0.16,15,627,yes,0
25,female,High School,37301,0,MORTGAGE,10000,PERSONAL,9.76,0.27,3,594,no,1
31,female,Bachelor,120946,10,MORTGAGE,15000,HOMEIMPROVEMENT,9.63,0.12,5,671,yes,0
31,male,High School,46941,9,OWN,11000,EDUCATION,11.01,0.23,8,664,yes,0
25,female,Bachelor,38473,7,OWN,15000,PERSONAL,6.03,0.39,4,624,yes,0
26,female,Associate,132921,4,MORTGAGE,12000,VENTURE,10.36,0.09,3,508,yes,0
23,female,Associate,90475,0,RENT,10000,PERSONAL,11.86,0.11,4,592,yes,0
22,female,Associate,116107,0,MORTGAGE,9000,EDUCATION,7.49,0.08,4,597,yes,0
25,male,High School,100772,1,RENT,9600,EDUCATION,10.99,0.1,2,611,yes,0
34,male,Bachelor,57874,13,MORTGAGE,12000,MEDICAL,7.88,0.21,8,578,yes,0
25,male,High School,133100,1,MORTGAGE,18000,DEBTCONSOLIDATION,11.01,0.14,2,577,yes,0
24,female,High School,59849,3,RENT,5000,MEDICAL,13.79,0.08,4,652,no,0
33,female,High School,54217,8,MORTGAGE,2000,MEDICAL,14.22,0.04,6,652,no,1
23,female,Associate,76583,1,RENT,16000,MEDICAL,16.35,0.21,4,677,no,1
33,female,Bachelor,72007,12,RENT,3000,MEDICAL,11.49,0.04,9,635,yes,0
24,female,High School,85015,1,RENT,5660,MEDICAL,9.88,0.07,4,516,yes,0
36,male,Associate,72983,9,RENT,15000,HOMEIMPROVEMENT,11.01,0.21,12,479,yes,0
36,male,High School,61071,16,RENT,3000,VENTURE,11.26,0.05,11,528,yes,0
27,female,Associate,58772,0,RENT,10200,MEDICAL,10.38,0.17,10,659,yes,0
26,female,Bachelor,45390,2,RENT,6300,PERSONAL,10.99,0.14,3,646,no,0
26,female,Bachelor,67403,4,RENT,1500,MEDICAL,12.84,0.02,4,650,yes,0
28,male,Master,124825,6,MORTGAGE,4642,EDUCATION,9.26,0.04,6,646,no,0
26,male,Bachelor,87380,6,MORTGAGE,16000,EDUCATION,11.01,0.18,3,671,yes,0
24,female,High School,79121,3,MORTGAGE,5000,EDUCATION,10.9,0.06,3,616,yes,0
24,female,Bachelor,66925,0,OWN,12000,VENTURE,11.26,0.18,3,609,no,0
25,female,Bachelor,54867,4,MORTGAGE,3000,MEDICAL,8.85,0.05,4,658,yes,0
27,male,High School,84875,5,RENT,18000,DEBTCONSOLIDATION,10.25,0.21,9,561,yes,0
33,female,Bachelor,85316,13,RENT,11200,EDUCATION,8.94,0.13,6,570,yes,0
26,female,Bachelor,43142,2,RENT,7200,PERSONAL,9.76,0.17,4,635,yes,0
26,male,Associate,96798,2,RENT,12000,EDUCATION,14.8,0.12,5,616,yes,0
23,female,High School,73048,0,RENT,7500,PERSONAL,9.85,0.1,4,504,yes,0
21,male,Bachelor,51622,1,RENT,7000,EDUCATION,15.02,0.14,4,553,yes,0
21,male,Associate,31100,0,RENT,5000,DEBTCONSOLIDATION,12.86,0.16,2,642,no,1
35,female,Associate,72666,12,MORTGAGE,12000,MEDICAL,10.75,0.17,8,673,yes,0
31,female,High School,25491,9,MORTGAGE,1000,HOMEIMPROVEMENT,6.76,0.04,6,598,yes,0
23,female,Associate,60621,0,RENT,10000,EDUCATION,11.71,0.16,3,646,no,0
27,female,Associate,268928,8,RENT,25000,EDUCATION,18.3,0.09,9,677,no,1
25,female,High School,92027,4,MORTGAGE,6000,PERSONAL,12.98,0.07,2,635,yes,0
29,female,Bachelor,51278,5,RENT,7500,EDUCATION,12.87,0.15,8,661,yes,0
31,female,Master,210282,8,MORTGAGE,12000,PERSONAL,10.88,0.06,9,604,no,0
26,female,Master,63783,7,MORTGAGE,6500,VENTURE,10.74,0.1,2,666,yes,0
39,male,Master,96168,18,MORTGAGE,15000,DEBTCONSOLIDATION,11.71,0.16,13,631,yes,0
26,male,Associate,85414,2,RENT,12000,EDUCATION,6.72,0.14,4,509,yes,0
23,female,Associate,45302,2,RENT,6400,DEBTCONSOLIDATION,11.01,0.14,4,650,yes,0
28,male,Bachelor,28776,8,RENT,4900,MEDICAL,7.88,0.17,6,691,no,0
22,female,Master,75890,1,RENT,10000,EDUCATION,10.99,0.13,2,670,no,0
23,male,Associate,103016,0,RENT,9600,MEDICAL,10.99,0.09,4,660,no,0
28,female,Associate,152002,8,MORTGAGE,12000,HOMEIMPROVEMENT,11.71,0.08,7,509,yes,0
41,female,Associate,55178,18,RENT,11200,MEDICAL,7.62,0.2,10,697,no,0
31,male,Bachelor,67985,12,RENT,6000,DEBTCONSOLIDATION,13.98,0.09,9,712,yes,0
24,male,High School,60830,0,RENT,12000,EDUCATION,17.14,0.2,4,671,no,0
22,male,High School,44592,0,MORTGAGE,9950,DEBTCONSOLIDATION,7.29,0.22,3,615,no,0
27,female,High School,61314,0,RENT,7276,PERSONAL,7.58,0.12,8,608,no,0
29,male,High School,20545,4,RENT,2500,HOMEIMPROVEMENT,6.62,0.12,9,580,no,1
43,male,Associate,117832,22,RENT,24000,PERSONAL,10.99,0.2,16,673,no,0
21,male,Bachelor,29886,0,RENT,10000,DEBTCONSOLIDATION,11.41,0.33,2,685,no,1
28,female,High School,14898,6,OWN,2077,EDUCATION,7.77,0.14,6,698,no,1
25,male,Master,38685,7,RENT,6000,DEBTCONSOLIDATION,13.8,0.16,4,539,no,1
21,male,High School,45594,0,OWN,7200,MEDICAL,13.61,0.16,2,666,yes,0
27,female,Bachelor,47781,3,RENT,14125,EDUCATION,8.49,0.3,5,542,no,1
22,female,High School,54870,0,OWN,6000,EDUCATION,6.76,0.11,2,663,yes,0
26,male,Bachelor,133139,0,MORTGAGE,25000,PERSONAL,11.37,0.19,4,638,no,0
30,male,Bachelor,54918,8,RENT,4800,MEDICAL,10.37,0.09,6,661,yes,0
35,female,Doctorate,180779,13,MORTGAGE,10000,HOMEIMPROVEMENT,7.9,0.06,9,714,yes,0
22,female,Associate,28130,2,OWN,9000,MEDICAL,5.99,0.32,2,469,yes,0
27,female,Associate,46398,4,RENT,3259,EDUCATION,11.34,0.07,4,676,yes,0
27,male,Bachelor,39204,2,RENT,2408,HOMEIMPROVEMENT,6.89,0.06,6,664,yes,0
24,female,Master,48823,4,RENT,2500,PERSONAL,15.27,0.05,3,703,yes,0
23,female,High School,53802,1,RENT,9800,MEDICAL,13.11,0.18,2,657,no,1
24,female,Master,36123,1,RENT,10000,VENTURE,7.39,0.28,3,630,no,1
23,male,Bachelor,69057,0,MORTGAGE,11406,MEDICAL,10.3,0.17,4,559,yes,0
25,male,Associate,46447,0,MORTGAGE,10000,HOMEIMPROVEMENT,8.49,0.22,3,514,yes,0
28,female,Associate,99261,6,RENT,18000,DEBTCONSOLIDATION,10.99,0.18,6,539,yes,0
32,female,Associate,40361,9,MORTGAGE,3075,DEBTCONSOLIDATION,15.23,0.08,6,619,yes,0
22,female,High School,81697,1,MORTGAGE,8800,DEBTCONSOLIDATION,7.51,0.11,2,628,yes,0
22,male,Bachelor,51621,1,MORTGAGE,9350,DEBTCONSOLIDATION,12.69,0.18,2,641,yes,0
28,male,Master,79009,6,RENT,7200,MEDICAL,13.98,0.09,8,602,yes,0
23,male,High School,90940,2,MORTGAGE,10200,VENTURE,6.03,0.11,3,681,yes,0
27,male,Associate,47720,2,RENT,5000,DEBTCONSOLIDATION,13.67,0.1,4,587,no,1
23,male,High School,111108,0,MORTGAGE,15000,PERSONAL,11.26,0.14,2,518,yes,0
30,female,High School,98069,8,RENT,18000,EDUCATION,10.93,0.18,5,614,yes,0
37,female,High School,9850,15,RENT,1000,VENTURE,11.14,0.1,13,473,yes,0
23,male,Bachelor,61830,2,MORTGAGE,8000,PERSONAL,7.49,0.13,3,558,yes,0
27,female,Bachelor,47673,5,MORTGAGE,5000,HOMEIMPROVEMENT,18.79,0.1,10,644,no,1
38,female,High School,78199,16,RENT,3069,EDUCATION,6.95,0.04,14,632,yes,0
28,female,Bachelor,171087,3,MORTGAGE,35000,PERSONAL,11.5,0.2,6,613,no,0
29,female,High School,65701,6,MORTGAGE,12000,DEBTCONSOLIDATION,9.32,0.18,7,657,no,0
33,female,Bachelor,87174,12,RENT,9000,PERSONAL,11.14,0.1,5,626,yes,0
33,female,Bachelor,48697,12,MORTGAGE,12000,PERSONAL,11.01,0.25,5,689,no,0
24,female,Associate,99003,2,MORTGAGE,5325,VENTURE,11.01,0.05,3,682,yes,0
22,female,High School,24848,0,RENT,7750,EDUCATION,14.83,0.31,3,583,no,1
30,male,Associate,52461,9,RENT,12000,PERSONAL,10.59,0.23,10,674,yes,0
22,male,High School,46673,0,MORTGAGE,4000,VENTURE,14.42,0.09,2,670,no,0
29,male,Bachelor,60527,8,RENT,11151,VENTURE,12.44,0.18,7,624,yes,0
70,male,Associate,159291,49,MORTGAGE,14000,PERSONAL,11.01,0.09,24,640,yes,0
29,female,Bachelor,45790,8,RENT,3000,MEDICAL,5.42,0.07,8,612,no,0
25,male,Bachelor,54870,1,RENT,7000,EDUCATION,10.99,0.13,2,709,no,0
38,female,Associate,70418,17,RENT,9500,MEDICAL,16.35,0.13,16,593,no,1
28,male,Bachelor,43125,2,RENT,1800,MEDICAL,8.23,0.04,5,639,yes,0
23,female,Bachelor,79253,0,MORTGAGE,9000,MEDICAL,14.79,0.11,4,594,yes,0
28,female,Master,325368,9,MORTGAGE,25000,MEDICAL,17.88,0.08,6,614,no,1
25,female,Associate,228856,3,MORTGAGE,24000,HOMEIMPROVEMENT,7.49,0.1,3,672,no,0
23,female,Bachelor,63569,1,RENT,7000,MEDICAL,13.85,0.11,4,637,no,1
24,female,Associate,97628,1,MORTGAGE,12000,PERSONAL,5.79,0.12,2,656,yes,0
30,female,Master,123610,9,RENT,1566,HOMEIMPROVEMENT,7.82,0.01,10,635,yes,0
46,male,Associate,168702,26,RENT,3725,VENTURE,11.01,0.02,17,727,no,0
30,female,Associate,59500,9,RENT,10000,MEDICAL,15.45,0.17,8,610,no,1
21,male,High School,45428,0,RENT,3000,EDUCATION,6.39,0.07,3,660,yes,0
22,female,Master,37611,0,MORTGAGE,3000,DEBTCONSOLIDATION,11.49,0.08,3,544,yes,0
25,female,High School,84943,5,OWN,8000,VENTURE,15.55,0.09,3,627,no,0
31,female,Bachelor,67002,4,RENT,15000,MEDICAL,15.58,0.22,10,655,no,1
24,female,High School,53453,0,RENT,10800,EDUCATION,5.42,0.2,3,652,no,0
25,female,Bachelor,69334,2,RENT,9395,PERSONAL,6.09,0.14,4,722,yes,0
33,male,Doctorate,83325,8,RENT,1200,HOMEIMPROVEMENT,16.29,0.01,9,693,yes,0
34,female,Associate,38096,9,MORTGAGE,7400,EDUCATION,7.51,0.19,6,551,no,0
34,female,Master,133213,10,MORTGAGE,15000,EDUCATION,11.09,0.11,8,599,yes,0
28,male,Bachelor,105762,7,MORTGAGE,12000,PERSONAL,15.21,0.11,10,546,no,0
50,male,Associate,67201,26,RENT,5000,DEBTCONSOLIDATION,13.47,0.07,14,660,yes,0
25,male,Associate,79957,2,OWN,15000,PERSONAL,7.49,0.19,4,641,yes,0
22,female,Bachelor,72804,0,MORTGAGE,2000,EDUCATION,12.61,0.03,2,631,yes,0
25,female,High School,46477,4,MORTGAGE,3500,PERSONAL,6.03,0.08,3,689,yes,0
21,male,High School,37133,0,RENT,6000,MEDICAL,8.94,0.16,2,602,yes,0
23,male,Master,125886,0,MORTGAGE,5000,EDUCATION,11.01,0.04,4,629,no,0
28,male,Bachelor,58677,4,RENT,11200,PERSONAL,14.26,0.19,6,635,yes,0
22,male,High School,22364,4,OWN,3000,PERSONAL,7.9,0.13,4,672,no,1
22,male,Associate,46703,0,MORTGAGE,4500,EDUCATION,5.79,0.1,2,654,yes,0
22,male,Master,90889,0,RENT,2000,EDUCATION,13.43,0.02,3,664,no,0
33,male,Bachelor,138916,11,MORTGAGE,25000,PERSONAL,11.86,0.18,10,612,yes,0
22,male,High School,84604,4,MORTGAGE,6000,VENTURE,11.49,0.07,2,592,yes,0
27,male,Bachelor,246546,7,MORTGAGE,10764,EDUCATION,9.63,0.04,6,694,yes,0
25,female,High School,37942,4,RENT,5000,VENTURE,9.06,0.13,2,658,yes,0
23,female,High School,37168,2,MORTGAGE,12000,EDUCATION,8.94,0.32,4,671,yes,0
25,male,High School,74247,0,RENT,3600,PERSONAL,6.91,0.05,3,489,yes,0
23,female,High School,61036,0,RENT,6000,MEDICAL,11.37,0.1,3,573,no,0
26,female,Bachelor,72753,2,RENT,7000,DEBTCONSOLIDATION,13.49,0.1,2,656,no,0
23,male,Bachelor,51471,0,RENT,8500,EDUCATION,11.96,0.17,4,486,yes,0
25,female,High School,44117,0,RENT,10000,PERSONAL,11.11,0.23,2,517,yes,0
25,male,Bachelor,48773,4,MORTGAGE,8000,HOMEIMPROVEMENT,11.01,0.16,4,687,no,0
31,male,Bachelor,109403,10,MORTGAGE,16500,VENTURE,12.61,0.15,6,679,yes,0
27,female,Associate,127818,8,MORTGAGE,10000,DEBTCONSOLIDATION,7.29,0.08,6,663,yes,0
21,male,High School,90923,3,MORTGAGE,5400,EDUCATION,7.29,0.06,3,612,yes,0
24,male,Associate,38499,2,RENT,15075,PERSONAL,15.27,0.39,2,515,no,1
25,female,Master,79393,4,RENT,6000,EDUCATION,13.06,0.08,3,615,yes,0
26,female,Associate,19022,5,RENT,4750,PERSONAL,8.49,0.25,3,624,no,1
25,female,Associate,120900,0,MORTGAGE,9000,EDUCATION,9.64,0.07,3,633,no,1
22,female,High School,102985,0,RENT,35000,VENTURE,10.37,0.34,4,621,no,1
25,male,Master,103630,2,MORTGAGE,24000,DEBTCONSOLIDATION,17.19,0.23,2,618,no,1
33,male,Bachelor,169203,11,MORTGAGE,15000,EDUCATION,16.75,0.09,7,697,yes,0
25,male,High School,40366,0,MORTGAGE,8000,EDUCATION,10.05,0.2,3,524,yes,0
27,female,Associate,50262,4,MORTGAGE,10000,HOMEIMPROVEMENT,10.19,0.2,8,607,no,0
26,female,Bachelor,122342,7,MORTGAGE,25000,VENTURE,17.46,0.2,4,622,no,1
31,male,High School,202447,6,MORTGAGE,15500,VENTURE,9.25,0.08,7,535,yes,0
29,male,Associate,36963,4,RENT,8000,HOMEIMPROVEMENT,11.93,0.22,5,616,no,1
24,female,Bachelor,75557,2,MORTGAGE,4000,PERSONAL,8.9,0.05,4,713,no,0
36,female,Associate,34237,12,RENT,4000,MEDICAL,11.86,0.12,12,560,yes,0
25,male,High School,146210,6,MORTGAGE,13600,MEDICAL,11.99,0.09,2,571,yes,0
22,female,High School,73013,1,MORTGAGE,3950,DEBTCONSOLIDATION,10.65,0.05,4,501,yes,0
26,female,Associate,80895,1,RENT,6000,MEDICAL,7.29,0.07,4,681,no,0
28,male,High School,99545,4,RENT,16750,VENTURE,20,0.17,10,678,no,1
23,male,High School,52567,1,RENT,10000,EDUCATION,9.25,0.19,3,595,yes,0
27,female,High School,74665,2,MORTGAGE,5700,HOMEIMPROVEMENT,11.12,0.08,6,568,yes,0
29,female,Bachelor,37031,8,RENT,6000,HOMEIMPROVEMENT,17.99,0.16,7,618,no,1
22,female,Master,39742,1,RENT,10000,VENTURE,16.07,0.25,2,635,no,1
22,female,Bachelor,87294,0,RENT,9975,VENTURE,10.99,0.11,3,615,no,0
38,male,Bachelor,48932,18,MORTGAGE,4000,PERSONAL,12.21,0.08,13,652,no,0
24,male,High School,43109,5,RENT,1000,VENTURE,12.44,0.02,4,541,yes,0
28,male,Master,43549,9,RENT,10000,MEDICAL,10.56,0.23,9,624,yes,0
22,female,Bachelor,58307,0,MORTGAGE,1500,PERSONAL,13.43,0.03,4,664,no,0
25,male,Bachelor,31154,1,OWN,2000,VENTURE,10.99,0.06,3,676,no,0
23,female,High School,63517,2,RENT,4594,PERSONAL,8.81,0.07,3,659,no,0
33,female,High School,35571,6,RENT,3761,MEDICAL,9.62,0.11,9,656,no,1
22,female,Bachelor,48902,0,RENT,12000,EDUCATION,11.89,0.25,3,652,no,0
22,male,High School,31077,0,RENT,7500,DEBTCONSOLIDATION,14.96,0.24,3,625,no,1
34,male,Associate,57138,11,MORTGAGE,5525,HOMEIMPROVEMENT,11.11,0.1,6,592,no,0
32,male,Associate,53839,9,RENT,5000,DEBTCONSOLIDATION,18.25,0.09,5,588,no,1
28,female,High School,72979,7,MORTGAGE,7500,HOMEIMPROVEMENT,5.79,0.1,8,636,yes,0
26,male,Bachelor,58463,2,RENT,6000,PERSONAL,16.45,0.1,4,617,no,1
32,male,High School,51673,10,MORTGAGE,1225,PERSONAL,5.79,0.02,10,626,yes,0
32,female,Associate,69333,6,RENT,6400,PERSONAL,8,0.09,5,669,yes,0
22,male,High School,72173,0,MORTGAGE,19750,DEBTCONSOLIDATION,14.11,0.27,3,657,no,1
26,male,Associate,162677,0,RENT,14275,PERSONAL,9.45,0.09,2,629,no,0
39,male,High School,101992,15,MORTGAGE,4000,EDUCATION,9.63,0.04,12,504,yes,0
21,male,High School,54848,0,RENT,7200,PERSONAL,9.38,0.13,4,451,yes,0
25,male,High School,51325,1,MORTGAGE,22267,VENTURE,11.14,0.43,4,705,yes,0
28,male,High School,228876,7,MORTGAGE,15307,EDUCATION,12.65,0.07,5,575,yes,0
24,female,High School,47073,0,MORTGAGE,10000,EDUCATION,8.3,0.21,3,611,yes,0
26,female,Master,82616,1,MORTGAGE,12000,EDUCATION,11.01,0.15,3,595,no,0
23,male,Associate,121164,3,OWN,1000,VENTURE,14.26,0.01,3,641,no,0
26,female,Associate,104934,3,RENT,8000,PERSONAL,10.36,0.08,3,597,yes,0
23,female,Bachelor,59629,0,MORTGAGE,10525,EDUCATION,13.61,0.18,2,635,yes,0
25,male,Bachelor,65517,3,MORTGAGE,12000,PERSONAL,16.49,0.18,3,706,no,0
27,male,Associate,24046,3,RENT,9031,DEBTCONSOLIDATION,12.13,0.38,7,661,no,1
30,male,High School,168049,5,MORTGAGE,15000,VENTURE,13.47,0.09,9,518,yes,0
22,male,Bachelor,228907,0,MORTGAGE,10000,VENTURE,11.01,0.04,3,560,yes,0
22,female,Associate,51299,0,RENT,10000,EDUCATION,11.82,0.19,4,690,no,0
27,male,High School,51163,6,MORTGAGE,8000,PERSONAL,13.61,0.16,9,634,no,0
28,female,Master,66911,3,MORTGAGE,4800,PERSONAL,5.79,0.07,6,705,yes,0
29,male,Bachelor,49032,10,MORTGAGE,11000,EDUCATION,16.49,0.22,6,614,yes,0
27,female,Bachelor,26855,4,RENT,6000,HOMEIMPROVEMENT,18.07,0.22,7,690,no,1
33,male,Bachelor,116613,10,MORTGAGE,15000,DEBTCONSOLIDATION,14.62,0.13,10,681,no,1
30,male,Bachelor,73027,10,RENT,18814,MEDICAL,14.45,0.26,6,646,no,1
23,female,Associate,57434,0,MORTGAGE,5000,PERSONAL,6.99,0.09,2,622,yes,0
28,female,Bachelor,51898,5,RENT,6000,MEDICAL,8.5,0.12,8,649,no,0
35,male,Master,60918,17,OWN,13650,MEDICAL,6.99,0.22,10,636,no,0
27,female,Bachelor,106583,4,MORTGAGE,5000,HOMEIMPROVEMENT,8.9,0.05,9,652,no,1
26,female,Bachelor,55102,6,MORTGAGE,10000,VENTURE,16.89,0.18,4,615,yes,0
42,male,High School,38032,19,RENT,7196,VENTURE,12.08,0.19,16,635,yes,0
39,male,Bachelor,65457,16,RENT,7000,HOMEIMPROVEMENT,9.62,0.11,15,686,no,0
29,female,High School,90986,1,RENT,6000,MEDICAL,8.49,0.07,6,545,yes,0
26,male,Associate,27139,2,RENT,6534,DEBTCONSOLIDATION,15.11,0.24,6,557,no,1
23,male,Associate,73352,1,MORTGAGE,10000,DEBTCONSOLIDATION,11.71,0.14,4,523,yes,0
28,female,High School,41796,7,RENT,3000,PERSONAL,10.65,0.07,10,619,no,1
21,female,Associate,32193,1,RENT,6000,DEBTCONSOLIDATION,7.49,0.19,2,660,no,0
47,male,High School,78842,26,RENT,9500,EDUCATION,11.89,0.12,14,635,no,0
40,female,Bachelor,208554,15,RENT,20000,DEBTCONSOLIDATION,11.01,0.1,13,706,yes,0
28,male,Associate,73038,5,MORTGAGE,3500,PERSONAL,10.25,0.05,10,625,no,0
23,male,High School,159689,0,MORTGAGE,9600,DEBTCONSOLIDATION,7.14,0.06,3,648,no,0
28,male,Associate,18539,3,RENT,7039,DEBTCONSOLIDATION,12.62,0.38,5,689,no,1
24,female,Master,33571,0,MORTGAGE,8000,PERSONAL,7.29,0.24,3,620,yes,0
38,male,High School,92128,16,MORTGAGE,18125,HOMEIMPROVEMENT,14.84,0.2,12,595,yes,0
27,male,Master,105271,1,RENT,20000,DEBTCONSOLIDATION,8.36,0.19,7,631,yes,0
25,male,Master,139018,2,MORTGAGE,19000,VENTURE,13.49,0.14,4,607,no,0
29,female,High School,48939,4,RENT,10000,EDUCATION,12.76,0.2,7,592,no,1
26,female,Associate,51293,3,RENT,11300,EDUCATION,13.22,0.22,4,617,yes,0
26,male,High School,104461,1,MORTGAGE,20000,MEDICAL,9.93,0.19,4,584,yes,0
22,female,Associate,40385,0,MORTGAGE,12500,EDUCATION,14.26,0.31,2,660,no,0
23,female,High School,101864,4,MORTGAGE,28000,PERSONAL,8.49,0.27,4,616,no,0
31,female,Bachelor,48824,9,RENT,2400,EDUCATION,11.01,0.05,10,643,yes,0
31,male,Bachelor,50328,9,RENT,7200,VENTURE,7.9,0.14,7,574,yes,0
25,female,High School,121230,0,MORTGAGE,15000,MEDICAL,12.73,0.12,4,535,yes,0
25,male,Bachelor,86909,1,RENT,7200,EDUCATION,10.95,0.08,4,646,yes,0
23,female,High School,72935,0,RENT,5000,PERSONAL,13.98,0.07,2,598,no,0
27,male,Associate,48697,6,OWN,6400,EDUCATION,9.32,0.13,6,661,yes,0
21,male,Associate,43208,0,RENT,3500,EDUCATION,5.79,0.08,2,602,yes,0
27,male,Bachelor,65799,0,RENT,12750,HOMEIMPROVEMENT,11.01,0.19,7,716,no,1
28,female,Bachelor,166061,3,RENT,2813,DEBTCONSOLIDATION,15.2,0.02,4,705,no,1
28,female,Master,58934,4,RENT,1200,DEBTCONSOLIDATION,17.56,0.02,5,566,no,1
28,male,Bachelor,99300,5,RENT,4000,DEBTCONSOLIDATION,8.73,0.04,10,621,yes,0
