person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
30,female,Associate,66357,7,RENT,4873,EDUCATION,11.13,0.07,5,519,yes,0
28,male,High School,81252,5,RENT,5000,EDUCATION,11.86,0.06,10,542,yes,0
23,female,Associate,60163,0,MORTGAGE,5000,MEDICAL,14.95,0.08,4,559,no,1
23,male,High School,67156,5,MORTGAGE,5200,VENTURE,8.9,0.08,4,536,yes,0
29,male,Associate,67174,6,RENT,1200,PERSONAL,9.99,0.02,6,672,yes,0
23,male,High School,44135,0,RENT,15000,VENTURE,13.49,0.34,3,582,no,1
24,female,Associate,65925,0,MORTGAGE,5000,PERSONAL,5.42,0.08,4,643,no,0
29,male,Master,41906,6,RENT,10000,DEBTCONSOLIDATION,12.53,0.24,6,598,no,1
26,male,Associate,78025,2,MORTGAGE,15000,HOMEIMPROVEMENT,10.38,0.19,3,657,no,0
23,female,High School,54742,1,MORTGAGE,8650,VENTURE,14.27,0.16,3,647,yes,0
24,female,High School,50079,1,MORTGAGE,2500,VENTURE,7.29,0.05,2,655,no,0
29,male,Bachelor,117394,8,RENT,25000,VENTURE,10.37,0.21,10,590,yes,0
35,male,Associate,157265,13,MORTGAGE,7000,HOMEIMPROVEMENT,13.98,0.04,5,548,yes,0
28,male,Bachelor,89747,7,MORTGAGE,7800,PERSONAL,10.99,0.09,7,600,yes,0
24,male,Bachelor,61226,0,RENT,14000,VENTURE,9.76,0.23,3,654,yes,0
26,male,Master,36843,3,OWN,15000,PERSONAL,13.22,0.41,2,651,no,0
37,female,Master,83407,16,RENT,3600,HOMEIMPROVEMENT,15.23,0.04,15,631,yes,0
34,male,Bachelor,177133,13,RENT,15000,EDUCATION,8.94,0.08,5,664,no,0
29,female,Bachelor,54880,5,OWN,8000,PERSONAL,12.21,0.15,5,608,yes,0
27,female,Associate,33443,7,RENT,3000,DEBTCONSOLIDATION,5.79,0.09,10,564,yes,0
25,male,Master,70383,4,RENT,6000,EDUCATION,11.28,0.09,3,678,no,1
32,female,Master,98236,10,MORTGAGE,10000,PERSONAL,10.37,0.1,10,642,yes,0
23,female,Bachelor,115361,0,MORTGAGE,8000,EDUCATION,13.22,0.07,2,485,yes,0
37,female,Associate,61977,13,MORTGAGE,12800,DEBTCONSOLIDATION,12.84,0.21,12,694,no,0
24,male,Associate,121131,4,OWN,6000,MEDICAL,8.9,0.05,2,616,yes,0
26,female,Associate,44418,4,MORTGAGE,10000,DEBTCONSOLIDATION,10.65,0.23,3,633,no,0
22,female,High School,48907,0,RENT,10000,EDUCATION,7.14,0.2,3,590,yes,0
35,male,Bachelor,36921,11,RENT,6475,EDUCATION,5.42,0.18,7,642,no,0
36,male,Master,49185,14,RENT,2000,VENTURE,11.49,0.04,11,629,yes,0
27,female,Bachelor,76660,4,OTHER,4500,DEBTCONSOLIDATION,9.63,0.06,8,669,yes,0
23,male,Associate,46493,0,RENT,1075,DEBTCONSOLIDATION,11.01,0.02,3,629,yes,0
24,male,Master,67251,2,MORTGAGE,5500,VENTURE,5.99,0.08,4,689,yes,0
26,male,Bachelor,52537,5,RENT,8500,MEDICAL,10.2,0.16,2,638,yes,0
23,male,Master,136654,3,MORTGAGE,20000,MEDICAL,6.91,0.15,2,690,no,0
33,male,Master,43910,5,RENT,6000,VENTURE,13.49,0.14,6,678,no,1
22,female,High School,22543,0,RENT,3579,HOMEIMPROVEMENT,11.54,0.16,3,632,no,1
24,male,Associate,108547,2,RENT,5000,DEBTCONSOLIDATION,10.59,0.05,2,677,no,0
23,male,Bachelor,102890,0,MORTGAGE,10000,MEDICAL,10.95,0.1,4,589,yes,0
23,female,Bachelor,47631,1,OWN,7000,MEDICAL,11.71,0.15,3,671,yes,0
31,male,High School,120962,7,MORTGAGE,8000,HOMEIMPROVEMENT,6.99,0.07,7,629,yes,0
40,male,High School,48804,18,OWN,13750,MEDICAL,8.88,0.28,14,635,no,0
33,female,Bachelor,58629,11,OWN,10000,HOMEIMPROVEMENT,9.99,0.17,8,694,yes,0
26,female,Master,239199,3,MORTGAGE,12000,HOMEIMPROVEMENT,6.97,0.05,4,606,yes,0
35,male,Associate,40440,10,RENT,8400,VENTURE,14.91,0.21,8,588,yes,0
22,female,Master,106683,0,MORTGAGE,25000,DEBTCONSOLIDATION,18.09,0.23,2,624,no,1
23,male,Associate,56289,1,MORTGAGE,3000,VENTURE,5.42,0.05,3,565,no,0
23,female,Bachelor,50888,3,RENT,6000,EDUCATION,16.7,0.12,2,656,no,1
27,female,Associate,118550,4,RENT,11750,EDUCATION,13.47,0.1,6,645,yes,0
25,male,Bachelor,31231,5,RENT,4000,EDUCATION,10.25,0.13,2,677,yes,0
30,male,High School,145087,7,MORTGAGE,6123,PERSONAL,11.74,0.04,8,646,no,0
22,female,Bachelor,47024,0,RENT,3600,DEBTCONSOLIDATION,12.69,0.08,3,604,yes,0
34,female,High School,102067,6,RENT,9000,EDUCATION,5.79,0.09,10,548,no,0
30,male,Bachelor,44352,7,MORTGAGE,5000,VENTURE,13.85,0.11,5,650,no,0
23,male,Bachelor,58600,0,RENT,5000,DEBTCONSOLIDATION,6.17,0.09,4,665,yes,0
24,male,Master,88300,0,RENT,6500,DEBTCONSOLIDATION,11.01,0.07,4,703,yes,0
33,female,Master,53631,10,RENT,9256,MEDICAL,7.56,0.17,7,671,yes,0
23,female,Associate,90015,0,MORTGAGE,10000,VENTURE,11.01,0.11,3,632,no,1
25,female,Associate,56725,1,RENT,6000,PERSONAL,14.72,0.11,4,647,yes,0
27,male,High School,49018,8,RENT,2500,DEBTCONSOLIDATION,15.65,0.05,8,676,no,1
33,female,High School,54939,10,RENT,12000,EDUCATION,7.88,0.22,5,574,yes,0
23,male,High School,95298,0,RENT,25000,VENTURE,10.74,0.26,3,676,no,1
32,male,Master,108947,11,RENT,25000,EDUCATION,15.58,0.23,7,614,yes,0
33,male,Associate,52469,9,RENT,7000,EDUCATION,7.88,0.13,6,637,yes,0
28,male,High School,29487,7,RENT,5596,VENTURE,12.67,0.19,5,677,yes,0
26,female,Associate,49190,3,MORTGAGE,3250,VENTURE,8,0.07,4,656,yes,0
21,male,Associate,82896,0,MORTGAGE,16000,EDUCATION,11.26,0.19,3,584,no,0
27,female,High School,97097,1,RENT,5000,VENTURE,13.47,0.05,9,670,no,0
37,male,Bachelor,181113,16,MORTGAGE,10000,EDUCATION,13.48,0.06,12,626,no,0
24,male,Master,27006,1,RENT,5981,HOMEIMPROVEMENT,13.19,0.22,2,573,no,1
24,male,Bachelor,76641,4,RENT,11500,VENTURE,14.79,0.15,2,661,no,0
26,male,Bachelor,89014,4,MORTGAGE,26713,EDUCATION,14.17,0.3,2,619,no,1
31,female,Associate,73145,4,MORTGAGE,15000,HOMEIMPROVEMENT,15.27,0.21,9,664,no,0
28,female,Bachelor,44665,8,RENT,4800,MEDICAL,12.61,0.11,9,547,no,0
22,male,Associate,54192,0,RENT,12000,PERSONAL,13.11,0.22,2,681,no,0
25,female,High School,95997,1,MORTGAGE,20000,HOMEIMPROVEMENT,6.91,0.21,3,590,no,0
31,female,High School,90691,8,RENT,6500,DEBTCONSOLIDATION,10.46,0.07,10,553,yes,0
26,female,Bachelor,130590,3,RENT,2000,EDUCATION,16.29,0.02,4,628,yes,0
42,female,High School,61641,19,RENT,4200,MEDICAL,7.49,0.07,14,632,no,0
32,female,Bachelor,115960,9,MORTGAGE,9000,MEDICAL,7.49,0.08,7,609,yes,0
29,female,Bachelor,46040,7,RENT,3300,PERSONAL,10.37,0.07,5,681,no,0
35,female,Associate,74626,12,MORTGAGE,3500,HOMEIMPROVEMENT,7.9,0.05,9,684,yes,0
26,male,Master,102684,4,MORTGAGE,11600,MEDICAL,5.42,0.11,4,575,no,0
27,male,High School,53934,3,MORTGAGE,10000,PERSONAL,7.92,0.19,8,680,no,0
26,female,High School,63401,4,OWN,10000,PERSONAL,8.9,0.16,3,571,yes,0
29,male,High School,61001,5,MORTGAGE,6506,VENTURE,15.74,0.11,7,520,yes,0
30,male,Bachelor,151286,7,MORTGAGE,24000,VENTURE,7.78,0.16,7,645,no,0
25,male,Bachelor,68700,5,RENT,3838,DEBTCONSOLIDATION,15.03,0.06,3,643,no,1
26,female,Bachelor,44034,2,MORTGAGE,10000,PERSONAL,9.88,0.23,3,640,no,0
30,female,Associate,123107,5,MORTGAGE,15000,HOMEIMPROVEMENT,15.62,0.12,8,701,yes,0
28,male,Bachelor,43432,7,MORTGAGE,11850,DEBTCONSOLIDATION,6.54,0.27,6,688,yes,0
25,female,Associate,114978,1,MORTGAGE,20000,HOMEIMPROVEMENT,11.67,0.17,3,672,yes,0
23,male,High School,33341,1,OWN,6400,VENTURE,7.9,0.19,2,647,no,0
22,female,Associate,60999,1,MORTGAGE,10000,EDUCATION,12.53,0.16,3,507,yes,0
21,female,High School,192841,1,MORTGAGE,15250,VENTURE,15.31,0.08,4,648,no,0
24,male,Master,61011,2,RENT,7000,VENTURE,11.35,0.11,3,706,no,0
24,male,Associate,271098,3,MORTGAGE,7098,DEBTCONSOLIDATION,9.27,0.03,3,604,no,0
25,female,High School,74168,4,MORTGAGE,15000,HOMEIMPROVEMENT,9.88,0.2,2,619,yes,0
22,female,Associate,40408,1,RENT,7000,VENTURE,7.29,0.17,3,601,no,0
27,male,Bachelor,62634,4,MORTGAGE,4000,EDUCATION,7.68,0.06,10,696,yes,0
22,female,High School,34724,0,MORTGAGE,5500,MEDICAL,10.38,0.16,2,582,no,0
33,male,Associate,102441,10,RENT,4000,EDUCATION,8.59,0.04,6,628,yes,0
22,male,Associate,132690,2,MORTGAGE,6000,VENTURE,9.99,0.05,3,587,yes,0
28,male,Master,40726,9,RENT,10800,EDUCATION,12.09,0.27,6,644,no,1
22,female,High School,54936,0,RENT,6000,EDUCATION,10.11,0.11,4,669,no,0
30,male,Bachelor,73212,7,RENT,5000,VENTURE,12.69,0.07,8,712,yes,0
26,female,Bachelor,90904,7,RENT,14000,EDUCATION,11.11,0.15,4,589,yes,0
27,female,High School,43857,5,MORTGAGE,4800,VENTURE,8.49,0.11,8,668,no,0
35,male,Associate,83894,15,RENT,12000,EDUCATION,11.26,0.14,5,644,no,1
24,female,High School,169360,4,MORTGAGE,6000,DEBTCONSOLIDATION,11.14,0.04,3,703,yes,0
33,male,Associate,73167,11,MORTGAGE,18000,DEBTCONSOLIDATION,8.52,0.25,5,576,yes,0
28,female,Bachelor,78827,5,MORTGAGE,24000,EDUCATION,11.64,0.3,5,573,yes,0
24,female,Bachelor,90485,2,MORTGAGE,4000,EDUCATION,11.01,0.04,2,675,no,0
28,female,Bachelor,51615,7,RENT,4800,PERSONAL,12.42,0.09,9,648,no,0
30,male,Master,70931,7,MORTGAGE,3000,HOMEIMPROVEMENT,5.42,0.04,9,616,yes,0
31,male,Master,31276,5,OWN,3500,MEDICAL,13.49,0.11,9,695,no,0
28,female,High School,61062,5,RENT,16193,HOMEIMPROVEMENT,13.99,0.27,5,706,no,1
27,female,High School,94740,6,MORTGAGE,7000,MEDICAL,9.62,0.07,6,652,yes,0
49,female,High School,28851,25,RENT,3250,PERSONAL,15.21,0.11,12,681,no,0
21,male,Master,39559,0,MORTGAGE,1750,PERSONAL,13.61,0.04,4,569,no,1
26,male,Associate,99485,3,MORTGAGE,7000,VENTURE,12.42,0.07,3,669,yes,0
24,male,Bachelor,67225,2,MORTGAGE,5225,MEDICAL,9.91,0.08,4,680,yes,0
28,female,Associate,76145,2,RENT,5474,HOMEIMPROVEMENT,13.45,0.07,4,599,yes,0
23,female,Bachelor,169438,1,RENT,9000,EDUCATION,7.14,0.05,3,637,yes,0
22,male,High School,82302,0,MORTGAGE,20000,EDUCATION,16.77,0.24,4,621,yes,0
31,male,High School,76588,9,OWN,5000,MEDICAL,6.03,0.07,5,607,yes,0
22,female,High School,39227,4,MORTGAGE,10000,EDUCATION,7.51,0.25,2,657,yes,0
23,female,Bachelor,31349,4,OWN,8000,EDUCATION,11.26,0.26,2,689,yes,0
34,female,High School,78766,15,RENT,17900,EDUCATION,7.9,0.23,8,603,yes,0
26,male,Bachelor,39424,4,RENT,12000,MEDICAL,8.94,0.3,3,578,no,1
24,female,High School,56335,3,RENT,10800,VENTURE,13.16,0.19,4,667,no,0
22,male,High School,86189,1,RENT,1642,EDUCATION,13.29,0.02,3,615,no,0
33,female,Associate,56233,11,RENT,10000,VENTURE,9.31,0.18,7,627,no,0
24,male,Master,27316,1,RENT,4000,MEDICAL,13.92,0.15,3,696,no,0
33,male,Bachelor,71088,11,RENT,11975,VENTURE,16.29,0.17,9,577,yes,0
25,male,Associate,41595,1,RENT,5000,PERSONAL,11.43,0.12,3,642,no,1
22,male,Bachelor,37358,0,RENT,10000,PERSONAL,10.47,0.27,4,643,no,1
22,male,High School,193368,0,RENT,10000,VENTURE,8.94,0.05,3,549,yes,0
27,male,Associate,57744,5,RENT,4000,PERSONAL,14.62,0.07,10,626,no,1
25,female,Associate,83714,1,MORTGAGE,6000,VENTURE,7.88,0.07,2,551,yes,0
31,male,Associate,56216,9,RENT,11200,DEBTCONSOLIDATION,14.27,0.2,6,674,yes,0
27,male,Bachelor,53623,1,RENT,18154,EDUCATION,14.53,0.34,5,637,no,1
31,female,Associate,80505,11,RENT,2546,EDUCATION,11.35,0.03,10,562,yes,0
26,male,Bachelor,35685,3,RENT,3000,EDUCATION,7.22,0.08,6,604,no,1
27,female,Master,52918,6,RENT,4500,DEBTCONSOLIDATION,16.07,0.09,5,693,no,1
25,male,Associate,82807,1,MORTGAGE,15000,MEDICAL,15.75,0.18,4,605,no,1
32,female,Master,72989,11,MORTGAGE,6000,MEDICAL,6.62,0.08,5,653,no,0
22,male,High School,23971,0,OWN,12000,PERSONAL,5.42,0.5,4,557,no,1
21,female,Associate,15557,0,RENT,3600,DEBTCONSOLIDATION,8.32,0.23,2,637,no,1
44,male,Associate,113951,23,MORTGAGE,4400,MEDICAL,7.29,0.04,11,722,no,0
24,female,Bachelor,13866,0,OWN,1500,PERSONAL,7.29,0.11,3,600,yes,0
23,male,Associate,45239,0,MORTGAGE,10000,EDUCATION,7.74,0.22,3,685,yes,0
26,female,Associate,38951,2,RENT,2138,PERSONAL,9.84,0.05,5,639,no,0
26,female,High School,69999,0,RENT,16668,MEDICAL,10.28,0.24,5,590,no,1
29,female,High School,58637,6,RENT,4200,MEDICAL,7.66,0.07,6,664,yes,0
21,female,Associate,42826,0,RENT,10000,VENTURE,7.66,0.23,3,585,yes,0
25,female,High School,61330,0,RENT,10000,HOMEIMPROVEMENT,14.49,0.16,4,526,yes,0
31,male,High School,141093,6,MORTGAGE,8900,VENTURE,10,0.06,5,512,yes,0
26,male,High School,46438,2,RENT,13400,EDUCATION,9.99,0.29,2,638,no,1
28,female,Associate,125037,6,MORTGAGE,8948,PERSONAL,9.2,0.07,7,602,yes,0
38,female,Bachelor,44222,16,MORTGAGE,12000,VENTURE,15.21,0.27,11,643,no,0
23,male,Master,130708,0,RENT,3800,MEDICAL,14.26,0.03,4,681,yes,0
24,male,Associate,115185,6,OWN,4800,PERSONAL,13.43,0.04,3,597,yes,0
24,female,Bachelor,55085,2,RENT,7800,PERSONAL,7.51,0.14,3,610,yes,0
25,female,High School,73024,5,RENT,24000,PERSONAL,10.99,0.33,4,580,no,1
28,male,Master,137487,2,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.09,5,682,yes,0
36,male,High School,181229,17,MORTGAGE,3000,EDUCATION,7.29,0.02,17,706,yes,0
23,male,Bachelor,97004,5,MORTGAGE,7000,EDUCATION,16.29,0.07,3,663,yes,0
26,male,Bachelor,67287,8,MORTGAGE,10000,DEBTCONSOLIDATION,7.51,0.15,3,639,no,1
30,female,Bachelor,70435,8,RENT,8400,HOMEIMPROVEMENT,12.98,0.12,7,619,yes,0
31,female,Bachelor,50896,5,MORTGAGE,9000,MEDICAL,6.99,0.18,8,625,no,0
25,male,Associate,55064,5,RENT,3000,MEDICAL,7.9,0.05,4,633,yes,0
30,male,Associate,76531,11,RENT,6000,HOMEIMPROVEMENT,11.01,0.08,7,677,yes,0
24,male,Associate,61329,5,RENT,9600,HOMEIMPROVEMENT,11.01,0.16,2,656,yes,0
22,female,Bachelor,121196,1,RENT,10000,EDUCATION,9.32,0.08,4,599,yes,0
27,male,Master,275306,7,MORTGAGE,5052,EDUCATION,7.8,0.02,7,629,yes,0
40,female,Bachelor,72633,18,MORTGAGE,5500,VENTURE,7.14,0.08,11,562,yes,0
22,male,Associate,37079,0,OWN,15000,EDUCATION,6.62,0.4,4,670,no,0
23,male,High School,88553,1,MORTGAGE,7500,EDUCATION,13.22,0.08,2,668,no,0
25,female,Master,38774,6,MORTGAGE,8250,EDUCATION,7.51,0.21,4,674,yes,0
27,male,Bachelor,37012,5,RENT,5600,MEDICAL,11.01,0.15,6,621,no,0
42,male,High School,39907,19,RENT,8875,DEBTCONSOLIDATION,16.29,0.22,16,673,no,1
24,male,Associate,36805,0,MORTGAGE,2400,DEBTCONSOLIDATION,13.11,0.07,2,560,no,0
22,male,Associate,29781,2,MORTGAGE,5000,EDUCATION,7.9,0.17,2,598,yes,0
31,female,Associate,73043,8,MORTGAGE,7000,VENTURE,11.01,0.1,7,583,yes,0
34,male,Associate,267565,11,MORTGAGE,13000,MEDICAL,8.49,0.05,7,664,yes,0
27,male,Associate,103238,4,MORTGAGE,10000,PERSONAL,7.49,0.1,8,667,yes,0
30,male,Bachelor,51859,6,RENT,5500,EDUCATION,10.75,0.11,8,495,yes,0
25,female,Bachelor,82579,2,RENT,4000,VENTURE,6.76,0.05,2,710,no,0
24,female,Bachelor,47847,0,RENT,7000,PERSONAL,7.7,0.15,4,651,no,1
23,female,Master,105970,1,MORTGAGE,10000,EDUCATION,7.29,0.09,4,652,yes,0
23,male,Bachelor,76524,0,RENT,9591,EDUCATION,10.76,0.13,5,571,yes,0
25,female,High School,84983,3,RENT,12000,MEDICAL,10.37,0.14,3,618,yes,0
28,female,Master,47823,4,RENT,5000,VENTURE,10.25,0.1,10,684,no,0
41,male,Associate,105206,19,MORTGAGE,9000,PERSONAL,16,0.09,12,624,yes,0
31,male,Associate,53987,10,RENT,5000,HOMEIMPROVEMENT,16.79,0.09,6,657,no,1
30,female,Bachelor,123590,7,MORTGAGE,12250,EDUCATION,7.66,0.1,8,548,yes,0
23,female,Master,67267,0,RENT,4800,MEDICAL,11.6,0.07,3,694,yes,0
23,male,Associate,35885,0,RENT,6000,VENTURE,5.99,0.17,3,524,yes,0
30,male,High School,91105,8,RENT,12325,MEDICAL,12.73,0.14,6,524,yes,0
23,male,Master,14182,0,OWN,1400,VENTURE,9.32,0.1,4,660,yes,0
39,female,Bachelor,65755,17,MORTGAGE,6000,PERSONAL,11.83,0.09,16,635,no,1
30,female,Master,54932,10,RENT,13250,VENTURE,7.9,0.24,10,690,no,0
29,female,High School,145237,6,MORTGAGE,12000,VENTURE,10.65,0.08,9,635,yes,0
25,male,Master,101510,6,RENT,4500,PERSONAL,12.18,0.04,2,576,yes,0
24,male,High School,32000,4,OWN,3250,EDUCATION,15.99,0.1,4,629,yes,0
26,male,Bachelor,132569,2,MORTGAGE,20000,VENTURE,17.56,0.15,2,630,no,0
22,female,High School,87597,0,MORTGAGE,8132,HOMEIMPROVEMENT,7.09,0.09,4,647,no,0
26,female,High School,91972,1,MORTGAGE,15000,PERSONAL,14.1,0.16,3,659,yes,0
35,male,Bachelor,38210,13,RENT,5000,VENTURE,14.35,0.13,7,711,no,0
24,male,Bachelor,68603,3,MORTGAGE,19125,HOMEIMPROVEMENT,13.99,0.28,3,658,no,0
24,male,Associate,27005,2,RENT,6000,VENTURE,6.62,0.22,4,630,no,0
27,male,Bachelor,75972,4,RENT,12000,MEDICAL,12.42,0.16,6,636,yes,0
30,male,Master,49239,7,RENT,9600,VENTURE,13.38,0.19,6,672,no,0
29,male,Bachelor,139867,6,MORTGAGE,7000,PERSONAL,6.62,0.05,8,648,yes,0
24,female,High School,55159,5,RENT,8000,PERSONAL,12.73,0.15,2,511,yes,0
28,male,High School,17927,6,RENT,4800,VENTURE,14.65,0.27,9,649,no,1
23,male,Associate,144115,0,MORTGAGE,12000,EDUCATION,8.42,0.08,4,575,yes,0
25,male,Associate,126625,0,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.09,2,651,no,0
24,female,High School,83116,3,MORTGAGE,19500,HOMEIMPROVEMENT,11.83,0.23,2,646,yes,0
30,male,High School,96727,6,OWN,8000,PERSONAL,15.05,0.08,5,660,yes,0
33,female,High School,64512,10,RENT,6700,HOMEIMPROVEMENT,13.49,0.1,6,600,yes,0
22,female,Bachelor,65719,0,RENT,14400,DEBTCONSOLIDATION,11.01,0.22,4,536,no,1
25,female,Bachelor,90941,2,RENT,6400,VENTURE,9.81,0.07,5,694,no,0
23,male,High School,70786,0,MORTGAGE,7200,DEBTCONSOLIDATION,11.01,0.1,2,638,no,0
25,female,Master,37639,4,RENT,10000,MEDICAL,10.37,0.27,3,549,no,1
23,male,Bachelor,36430,0,OTHER,3000,VENTURE,9.32,0.08,3,578,no,0
40,male,Bachelor,49109,16,OWN,10000,EDUCATION,11.01,0.2,16,698,no,0
27,male,High School,87370,2,OWN,12000,EDUCATION,9.99,0.14,9,659,yes,0
34,male,High School,31456,11,RENT,3000,VENTURE,7.4,0.1,8,575,yes,0
22,male,Associate,95854,0,MORTGAGE,35000,VENTURE,13.8,0.37,2,663,yes,0
24,female,Associate,115238,1,RENT,12000,DEBTCONSOLIDATION,11.37,0.1,4,570,yes,0
24,male,Master,57190,0,RENT,1421,MEDICAL,11.57,0.02,4,545,yes,0
24,male,High School,102812,2,RENT,10000,PERSONAL,16,0.1,3,601,yes,0
23,male,Associate,37075,0,RENT,1000,VENTURE,7.49,0.03,3,613,yes,0
22,male,Bachelor,84378,0,OWN,1250,VENTURE,5.42,0.01,4,512,yes,0
23,male,Master,35076,0,MORTGAGE,10625,MEDICAL,11.01,0.3,2,681,yes,0
26,female,Associate,54879,2,MORTGAGE,10000,PERSONAL,11.71,0.18,2,679,yes,0
46,female,High School,367057,25,MORTGAGE,20000,VENTURE,17.93,0.05,13,564,yes,0
23,female,Master,96748,4,RENT,4000,EDUCATION,14.46,0.04,4,636,yes,0
55,female,Associate,30598,34,RENT,4000,VENTURE,13.92,0.13,27,663,no,0
30,male,Master,66057,9,RENT,10000,HOMEIMPROVEMENT,6.17,0.15,10,660,no,0
34,male,Master,61322,8,MORTGAGE,12000,VENTURE,13.5,0.2,8,652,no,0
24,female,High School,94441,2,MORTGAGE,19553,HOMEIMPROVEMENT,15.62,0.21,4,581,no,1
22,male,High School,29768,2,RENT,8800,VENTURE,9.32,0.3,4,487,no,1
32,male,Bachelor,87726,10,MORTGAGE,24000,DEBTCONSOLIDATION,7.52,0.27,8,633,no,0
23,female,Master,25126,0,RENT,4000,MEDICAL,9.49,0.16,5,655,no,0
27,male,Associate,72900,6,MORTGAGE,4800,MEDICAL,11.89,0.07,7,670,yes,0
23,male,Associate,53380,1,RENT,10000,MEDICAL,14.53,0.19,3,658,no,1
29,female,Bachelor,101273,11,RENT,15000,HOMEIMPROVEMENT,13.43,0.15,10,638,yes,0
31,female,Associate,72644,8,OWN,5000,DEBTCONSOLIDATION,16.49,0.07,9,608,yes,0
24,male,Associate,40531,4,RENT,10600,EDUCATION,11.97,0.26,3,642,no,1
25,female,High School,46572,0,RENT,20000,MEDICAL,13.47,0.43,2,601,no,1
48,male,Master,34607,23,MORTGAGE,7500,EDUCATION,7.74,0.22,17,679,no,0
28,female,Bachelor,51418,4,RENT,1281,MEDICAL,5.97,0.02,5,666,yes,0
21,male,Associate,29833,0,MORTGAGE,3000,VENTURE,7.9,0.1,4,642,yes,0
24,male,Bachelor,60671,2,MORTGAGE,15000,VENTURE,8.9,0.25,2,623,no,0
22,female,Bachelor,105630,4,RENT,10000,EDUCATION,11.26,0.09,3,613,no,0
25,female,Bachelor,262563,1,MORTGAGE,25000,EDUCATION,13.74,0.1,2,693,no,0
41,male,Master,73895,15,MORTGAGE,15000,DEBTCONSOLIDATION,11.01,0.2,11,729,yes,0
30,female,High School,58614,7,MORTGAGE,10950,VENTURE,11.01,0.19,9,649,yes,0
23,male,Associate,73261,0,MORTGAGE,6000,PERSONAL,8.9,0.08,4,681,yes,0
26,female,High School,61015,3,MORTGAGE,9000,PERSONAL,7.66,0.15,3,647,yes,0
24,male,Bachelor,84777,3,RENT,4900,PERSONAL,9.99,0.06,2,678,no,0
34,male,Associate,40466,8,RENT,4500,DEBTCONSOLIDATION,11.01,0.11,9,603,yes,0
24,male,Master,24962,0,RENT,2000,MEDICAL,12.33,0.08,5,532,yes,0
30,male,Associate,102894,8,RENT,7000,PERSONAL,10.65,0.07,9,658,yes,0
26,female,Bachelor,80625,2,MORTGAGE,10000,VENTURE,7.88,0.12,4,630,yes,0
29,male,Master,157210,6,MORTGAGE,6000,DEBTCONSOLIDATION,13.04,0.04,9,669,no,0
22,male,Bachelor,49908,1,RENT,5000,VENTURE,11.01,0.1,2,692,no,0
29,male,Bachelor,78688,5,MORTGAGE,9600,HOMEIMPROVEMENT,5.79,0.12,5,658,yes,0
23,male,Master,78112,1,RENT,4000,HOMEIMPROVEMENT,11.01,0.05,2,635,no,1
23,female,Associate,94867,2,MORTGAGE,15000,DEBTCONSOLIDATION,15.31,0.16,4,635,no,1
21,female,Master,28428,1,RENT,6000,EDUCATION,10.95,0.21,2,625,yes,0
28,female,Master,67072,6,RENT,11000,MEDICAL,7.49,0.16,5,632,yes,0
22,male,High School,50951,0,OWN,12000,EDUCATION,12.42,0.24,4,620,yes,0
31,female,High School,243651,7,MORTGAGE,20000,EDUCATION,11.01,0.08,10,679,yes,0
31,male,Bachelor,77767,4,RENT,3135,EDUCATION,10.83,0.04,8,590,yes,0
23,female,Master,70380,0,MORTGAGE,3500,PERSONAL,10.65,0.05,4,691,yes,0
27,male,Doctorate,72747,4,RENT,9600,VENTURE,10.65,0.13,7,568,yes,0
24,male,High School,121202,2,MORTGAGE,12993,EDUCATION,11.26,0.11,4,657,no,0
28,female,Bachelor,36732,3,OWN,7500,HOMEIMPROVEMENT,12.98,0.2,8,581,yes,0
25,male,Bachelor,85053,3,RENT,12000,VENTURE,8.9,0.14,2,616,yes,0
43,male,High School,44004,20,RENT,9000,MEDICAL,5.79,0.2,17,636,yes,0
22,male,High School,33456,1,OWN,6000,MEDICAL,6.54,0.18,4,635,yes,0
23,female,Bachelor,26678,1,OWN,4400,EDUCATION,12.53,0.16,2,610,yes,0
23,male,Associate,31850,0,RENT,2700,DEBTCONSOLIDATION,7.29,0.08,3,634,yes,0
23,male,High School,90999,0,MORTGAGE,6000,MEDICAL,10.99,0.07,3,636,yes,0
24,female,Associate,113514,1,RENT,9600,PERSONAL,12.99,0.08,2,605,yes,0
24,male,Master,44285,4,RENT,8471,MEDICAL,10.81,0.19,4,685,no,0
23,male,Bachelor,55443,2,MORTGAGE,20500,DEBTCONSOLIDATION,9.25,0.37,2,624,no,0
34,male,High School,47317,13,RENT,6500,MEDICAL,9.91,0.14,7,680,yes,0
22,female,Associate,35035,0,MORTGAGE,8500,DEBTCONSOLIDATION,7.68,0.24,4,626,yes,0
25,male,Associate,138890,0,MORTGAGE,18000,PERSONAL,7.51,0.13,2,662,yes,0
23,female,High School,101496,1,MORTGAGE,25000,VENTURE,12.53,0.25,2,671,yes,0
24,male,Associate,35602,0,RENT,6000,MEDICAL,15.27,0.17,2,609,no,0
23,male,High School,92036,0,RENT,8000,PERSONAL,5.99,0.09,4,603,yes,0
24,female,Master,45514,1,MORTGAGE,25000,MEDICAL,10.08,0.55,2,568,yes,0
