person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23,female,High School,64591,0,MORTGAGE,1000,VENTURE,15.19,0.02,5,648,yes,0
23,female,Bachelor,103120,3,MORTGAGE,7000,EDUCATION,9.25,0.07,4,703,yes,0
29,female,Bachelor,150931,4,RENT,10000,VENTURE,12.06,0.07,9,663,no,0
31,male,Associate,73063,8,RENT,4000,HOMEIMPROVEMENT,8.95,0.05,7,658,yes,0
24,male,Associate,78149,0,RENT,5000,EDUCATION,11.86,0.06,4,480,yes,0
24,male,High School,53794,3,MORTGAGE,24748,DEBTCONSOLIDATION,14.27,0.46,2,624,no,1
25,male,High School,101962,2,RENT,6090,VENTURE,9.31,0.06,3,684,no,0
24,male,Associate,115171,0,MORTGAGE,10000,PERSONAL,11.75,0.09,5,644,yes,0
24,female,High School,102719,2,RENT,16000,VENTURE,11.99,0.16,3,631,yes,0
37,female,Associate,102699,19,MORTGAGE,5600,VENTURE,5.42,0.05,13,593,yes,0
25,male,Associate,48821,0,RENT,3000,PERSONAL,10.25,0.06,3,660,yes,0
33,female,Master,29791,10,RENT,1016,MEDICAL,14.84,0.03,10,600,no,1
23,female,High School,114119,2,MORTGAGE,18000,EDUCATION,6.54,0.16,3,668,yes,0
30,male,Associate,40842,4,MORTGAGE,1600,MEDICAL,7.4,0.04,5,672,yes,0
23,male,Master,27439,0,RENT,2500,MEDICAL,11.69,0.09,2,560,yes,0
25,male,High School,59669,4,MORTGAGE,7000,PERSONAL,6.99,0.12,3,654,no,0
26,male,Bachelor,181632,3,MORTGAGE,5931,EDUCATION,9.03,0.03,4,656,no,0
26,male,Bachelor,60731,1,MORTGAGE,17159,VENTURE,8.54,0.28,4,685,yes,0
23,male,Bachelor,30724,1,RENT,5000,EDUCATION,10.99,0.16,4,523,yes,0
21,male,Master,58787,0,RENT,15000,PERSONAL,11.48,0.26,3,661,no,1
24,female,High School,109170,1,RENT,10000,DEBTCONSOLIDATION,11.01,0.09,2,634,yes,0
22,female,Bachelor,50274,2,RENT,4000,PERSONAL,7.51,0.08,3,679,no,1
29,female,Associate,56004,6,RENT,12000,MEDICAL,10.74,0.21,10,612,yes,0
48,female,Master,53545,26,RENT,5850,MEDICAL,9.99,0.11,13,741,yes,0
31,male,Master,38625,8,RENT,6651,EDUCATION,9.86,0.17,7,583,yes,0
28,female,Bachelor,57659,7,RENT,5000,MEDICAL,11.67,0.09,5,685,no,0
26,male,Bachelor,62590,3,MORTGAGE,7000,MEDICAL,15.21,0.11,4,700,no,1
25,male,High School,101901,3,MORTGAGE,6000,VENTURE,10.62,0.06,4,627,yes,0
24,male,Associate,144975,2,MORTGAGE,16000,DEBTCONSOLIDATION,9.63,0.11,2,567,yes,0
22,male,Bachelor,35930,3,RENT,6400,EDUCATION,11.01,0.18,4,710,no,0
38,female,Associate,93632,17,RENT,18000,VENTURE,10.65,0.19,11,717,no,0
24,female,High School,103197,3,MORTGAGE,20000,VENTURE,12.25,0.19,2,703,no,0
24,female,Master,68911,0,RENT,5565,EDUCATION,11.83,0.08,3,649,no,0
25,male,Bachelor,97337,3,RENT,6875,MEDICAL,11.86,0.07,2,590,yes,0
33,male,Bachelor,210661,12,MORTGAGE,25000,DEBTCONSOLIDATION,10.75,0.12,9,708,no,0
23,male,Master,35672,3,MORTGAGE,2000,MEDICAL,9.7,0.06,3,609,yes,0
24,male,Bachelor,98274,1,MORTGAGE,10000,PERSONAL,15.18,0.1,5,637,no,0
22,male,Associate,75022,0,MORTGAGE,5000,PERSONAL,6.03,0.07,4,618,no,0
24,female,Associate,56083,1,RENT,9000,EDUCATION,5.79,0.16,4,636,no,0
23,female,Bachelor,49133,2,RENT,7000,MEDICAL,11.58,0.14,3,685,no,0
24,male,High School,41687,2,RENT,12000,DEBTCONSOLIDATION,11.12,0.29,4,558,no,1
28,female,Master,67958,8,MORTGAGE,5050,HOMEIMPROVEMENT,12.29,0.07,5,660,no,1
29,female,Bachelor,55845,6,MORTGAGE,2000,MEDICAL,8.06,0.04,10,665,yes,0
24,male,Associate,72923,1,MORTGAGE,12000,VENTURE,7.9,0.16,3,512,yes,0
23,male,High School,65676,0,MORTGAGE,8800,MEDICAL,10.99,0.13,4,592,yes,0
28,female,Bachelor,71320,8,RENT,8000,PERSONAL,11.38,0.11,6,588,yes,0
38,female,High School,66154,15,MORTGAGE,5000,MEDICAL,12.2,0.08,12,620,no,1
25,male,Associate,51393,3,MORTGAGE,3000,DEBTCONSOLIDATION,9.91,0.06,4,605,yes,0
25,female,Bachelor,96640,2,MORTGAGE,18000,PERSONAL,7.42,0.19,2,564,yes,0
30,female,Bachelor,41648,6,MORTGAGE,3000,HOMEIMPROVEMENT,13.48,0.07,9,658,yes,0
31,female,High School,82855,4,MORTGAGE,13600,MEDICAL,7.88,0.16,5,671,no,0
32,female,Master,100509,10,RENT,20000,PERSONAL,14.38,0.2,10,672,no,0
24,female,Associate,112475,1,MORTGAGE,3000,DEBTCONSOLIDATION,7.5,0.03,4,698,yes,0
24,male,Bachelor,97657,3,MORTGAGE,10000,PERSONAL,11.66,0.1,2,645,no,1
22,male,High School,47987,0,RENT,12000,EDUCATION,11.11,0.25,3,549,no,1
45,female,Associate,54908,26,MORTGAGE,14000,EDUCATION,6.62,0.25,12,581,no,0
24,male,Associate,41704,0,RENT,9000,DEBTCONSOLIDATION,15.66,0.22,4,668,no,1
36,male,High School,148581,14,MORTGAGE,2500,DEBTCONSOLIDATION,14.91,0.02,14,581,no,1
25,female,Associate,195560,0,RENT,25000,PERSONAL,11.03,0.13,2,677,yes,0
30,male,Master,55792,8,MORTGAGE,18000,MEDICAL,7.66,0.32,9,587,yes,0
23,male,Master,169058,0,MORTGAGE,15000,PERSONAL,15.58,0.09,3,642,yes,0
39,male,Master,37076,14,RENT,7675,HOMEIMPROVEMENT,16,0.21,16,688,no,1
22,male,Associate,30125,0,MORTGAGE,1300,EDUCATION,5.42,0.04,3,615,yes,0
22,female,Bachelor,95716,0,MORTGAGE,4750,VENTURE,10.25,0.05,3,594,yes,0
26,male,Associate,240785,2,MORTGAGE,30000,PERSONAL,11.71,0.12,4,644,yes,0
21,male,Associate,51269,0,RENT,4000,EDUCATION,12.42,0.08,3,611,no,0
31,male,Bachelor,55113,8,RENT,14000,MEDICAL,13.06,0.25,6,655,no,1
37,male,High School,38495,10,OWN,6600,VENTURE,5.42,0.17,12,614,no,0
28,female,Master,61193,3,RENT,2000,EDUCATION,16.89,0.03,5,670,no,1
26,female,High School,181169,4,MORTGAGE,25000,VENTURE,9.99,0.14,4,573,yes,0
32,female,High School,107946,7,RENT,12000,MEDICAL,8.94,0.11,6,614,no,0
32,male,Associate,54877,9,RENT,12000,MEDICAL,8.22,0.22,6,561,yes,0
34,female,Bachelor,126734,10,RENT,7000,MEDICAL,9.63,0.06,10,667,yes,0
39,female,Associate,103153,19,RENT,12000,HOMEIMPROVEMENT,7.14,0.12,13,479,yes,0
22,male,Associate,68230,0,RENT,14000,VENTURE,12.21,0.21,3,608,yes,0
27,male,Bachelor,55999,5,RENT,2500,DEBTCONSOLIDATION,7.88,0.04,6,638,yes,0
30,male,Bachelor,83584,4,MORTGAGE,20000,DEBTCONSOLIDATION,9.41,0.24,6,665,yes,0
25,male,High School,144870,2,OWN,3000,EDUCATION,10.14,0.02,3,625,yes,0
27,male,Associate,57155,5,RENT,13000,MEDICAL,10.99,0.23,6,550,yes,0
23,male,High School,102999,1,MORTGAGE,10000,EDUCATION,10.99,0.1,2,627,yes,0
23,female,High School,150728,0,OTHER,7500,VENTURE,8,0.05,4,543,yes,0
25,female,Bachelor,75312,6,RENT,5000,DEBTCONSOLIDATION,11.01,0.07,2,663,no,0
22,male,Associate,109156,1,OWN,7000,VENTURE,7.14,0.06,4,640,no,0
36,female,Associate,286397,15,MORTGAGE,25000,DEBTCONSOLIDATION,15.95,0.09,17,673,no,1
23,male,Master,87257,0,MORTGAGE,5000,EDUCATION,11.26,0.06,3,581,yes,0
33,female,High School,116338,6,MORTGAGE,9000,MEDICAL,7.49,0.08,7,690,no,0
29,female,Bachelor,53966,6,RENT,10000,PERSONAL,15.33,0.19,8,646,no,1
27,female,Bachelor,48601,7,OWN,8000,VENTURE,12.53,0.16,6,583,yes,0
26,male,Bachelor,144627,0,MORTGAGE,10000,VENTURE,5.99,0.07,4,604,no,0
25,male,High School,67098,4,MORTGAGE,4225,EDUCATION,12.42,0.06,2,570,no,0
23,male,Bachelor,120133,2,MORTGAGE,23000,DEBTCONSOLIDATION,6.91,0.19,4,593,no,0
44,female,Master,35674,18,RENT,7200,DEBTCONSOLIDATION,11.71,0.2,17,642,no,0
29,male,High School,61237,10,OWN,4200,MEDICAL,9.91,0.07,6,538,yes,0
31,female,Master,104135,9,MORTGAGE,5000,DEBTCONSOLIDATION,10.72,0.05,8,548,yes,0
23,female,High School,93766,0,MORTGAGE,12000,MEDICAL,5.79,0.13,3,627,yes,0
22,male,Bachelor,61036,0,RENT,13000,VENTURE,12.23,0.21,3,550,yes,0
23,male,Associate,109160,0,MORTGAGE,12000,EDUCATION,11.01,0.11,3,651,yes,0
26,male,Doctorate,293525,5,MORTGAGE,11635,DEBTCONSOLIDATION,15.81,0.04,4,689,no,1
35,male,High School,44355,11,RENT,9000,MEDICAL,18.39,0.2,6,582,no,1
25,male,Associate,24250,0,RENT,6000,MEDICAL,7.14,0.25,3,679,no,1
22,male,Master,48967,0,RENT,12000,DEBTCONSOLIDATION,10.99,0.25,2,646,no,0
33,female,High School,108878,9,RENT,12000,DEBTCONSOLIDATION,6.03,0.11,6,679,yes,0
28,male,Associate,62824,7,RENT,12000,HOMEIMPROVEMENT,13.35,0.19,5,546,yes,0
24,male,High School,46781,2,RENT,10000,PERSONAL,7.88,0.21,3,614,no,0
25,female,High School,43068,5,MORTGAGE,7000,DEBTCONSOLIDATION,11.01,0.16,2,628,no,0
33,female,Bachelor,118562,15,RENT,20000,EDUCATION,6.91,0.17,5,590,no,0
34,male,Associate,68259,11,MORTGAGE,15975,EDUCATION,6.56,0.23,9,679,yes,0
25,female,High School,54971,2,RENT,15000,DEBTCONSOLIDATION,11.01,0.27,3,671,no,1
26,male,Bachelor,48683,6,RENT,1764,MEDICAL,12.2,0.04,4,695,no,0
36,male,Bachelor,51395,11,RENT,8400,DEBTCONSOLIDATION,12.01,0.16,13,713,no,0
28,female,High School,58322,5,OWN,1500,VENTURE,13.47,0.03,5,617,no,0
22,female,Bachelor,54845,0,RENT,15000,DEBTCONSOLIDATION,10.37,0.27,2,526,no,1
23,male,Bachelor,66599,0,RENT,25000,EDUCATION,11.36,0.38,3,653,no,1
36,male,High School,27288,10,RENT,2400,PERSONAL,14.11,0.09,11,615,yes,0
26,male,Master,159172,2,MORTGAGE,10859,EDUCATION,9.93,0.07,4,620,yes,0
28,female,Doctorate,48938,7,MORTGAGE,10000,PERSONAL,9.32,0.2,8,723,no,0
30,female,High School,116044,12,MORTGAGE,17000,EDUCATION,10.62,0.15,10,627,no,0
23,male,Bachelor,34703,0,OWN,4800,PERSONAL,15.99,0.14,2,674,no,0
22,male,Associate,52202,0,RENT,7500,EDUCATION,7.9,0.14,2,635,yes,0
32,male,Associate,103126,7,MORTGAGE,9000,VENTURE,9.32,0.09,6,682,yes,0
23,female,Bachelor,108902,0,MORTGAGE,4800,MEDICAL,10.36,0.04,4,686,no,0
26,female,Bachelor,27001,0,RENT,6000,MEDICAL,10.59,0.22,4,648,no,0
24,female,Associate,85269,0,RENT,11000,DEBTCONSOLIDATION,7.79,0.13,4,589,yes,0
26,female,Bachelor,36621,3,RENT,3500,VENTURE,11.01,0.1,2,657,yes,0
25,male,Bachelor,50859,0,RENT,6400,MEDICAL,14.79,0.13,3,614,yes,0
24,male,Bachelor,114049,3,MORTGAGE,10000,HOMEIMPROVEMENT,15.85,0.09,3,671,yes,0
23,male,Associate,90908,3,RENT,10000,VENTURE,11.49,0.11,4,673,yes,0
41,female,Bachelor,50574,18,MORTGAGE,10000,MEDICAL,11.99,0.2,14,667,no,0
22,male,Associate,28669,0,RENT,8875,DEBTCONSOLIDATION,10.74,0.31,4,564,no,1
21,male,Master,49070,0,RENT,12000,EDUCATION,7.9,0.24,4,609,yes,0
24,female,High School,53588,1,RENT,5000,EDUCATION,15.23,0.09,2,623,no,1
23,male,High School,56128,0,MORTGAGE,10000,VENTURE,5.42,0.18,3,677,no,0
23,female,Master,156596,1,MORTGAGE,30000,DEBTCONSOLIDATION,9.92,0.19,4,532,yes,0
27,female,Bachelor,84881,4,RENT,9000,VENTURE,7.88,0.11,8,663,yes,0
33,male,Bachelor,162993,10,MORTGAGE,20129,VENTURE,17.09,0.12,5,641,yes,0
28,female,Associate,79144,7,MORTGAGE,25000,DEBTCONSOLIDATION,15.37,0.32,6,629,no,1
21,male,Bachelor,55999,0,RENT,5000,DEBTCONSOLIDATION,11.01,0.09,3,622,no,1
25,male,Master,38006,3,RENT,5000,PERSONAL,9.53,0.13,2,720,yes,0
32,female,Associate,168777,6,MORTGAGE,25000,HOMEIMPROVEMENT,15.65,0.15,10,626,yes,0
23,male,Master,53674,0,RENT,16000,EDUCATION,8.49,0.3,4,609,no,1
23,male,Associate,111213,3,RENT,6000,VENTURE,12.42,0.05,3,546,yes,0
23,male,Bachelor,47002,4,MORTGAGE,2000,VENTURE,11.01,0.04,2,631,yes,0
25,male,High School,42790,2,RENT,10500,DEBTCONSOLIDATION,7.29,0.25,3,643,yes,0
21,male,Associate,57619,0,RENT,5300,MEDICAL,7.66,0.09,2,541,yes,0
26,male,Associate,40684,0,RENT,4000,EDUCATION,9.88,0.1,3,557,yes,0
35,female,Associate,100459,14,RENT,11000,EDUCATION,11.01,0.11,9,678,no,0
32,male,Bachelor,73119,12,RENT,10000,VENTURE,7.51,0.14,9,717,yes,0
26,male,Associate,24874,4,RENT,4000,DEBTCONSOLIDATION,12.18,0.16,4,573,yes,0
44,female,Associate,229542,26,MORTGAGE,8000,PERSONAL,13.16,0.03,15,648,no,0
27,female,Associate,67170,6,RENT,4000,DEBTCONSOLIDATION,6.76,0.06,6,660,no,0
23,male,Bachelor,37073,1,RENT,10000,EDUCATION,13.99,0.27,2,685,no,1
25,male,Master,78750,5,RENT,18000,PERSONAL,15.33,0.23,4,718,no,1
28,female,Associate,27638,6,RENT,11500,EDUCATION,8.49,0.42,5,612,no,1
25,female,Bachelor,73006,1,RENT,1200,DEBTCONSOLIDATION,13.5,0.02,4,641,yes,0
23,male,High School,49136,3,RENT,17475,EDUCATION,9.91,0.36,2,618,no,1
42,male,High School,80521,16,RENT,11200,DEBTCONSOLIDATION,5.79,0.14,12,652,no,0
36,female,Associate,61463,13,MORTGAGE,12700,HOMEIMPROVEMENT,7.29,0.21,13,653,yes,0
23,female,Master,50171,1,MORTGAGE,4500,VENTURE,10.95,0.09,4,643,yes,0
23,female,High School,27334,5,RENT,9600,EDUCATION,13.16,0.35,2,671,no,1
29,male,High School,171216,6,OWN,24250,EDUCATION,11.48,0.14,7,622,yes,0
25,female,High School,72873,4,MORTGAGE,10000,EDUCATION,11.97,0.14,4,595,yes,0
33,female,Bachelor,80202,13,OWN,3500,HOMEIMPROVEMENT,11.01,0.04,5,597,yes,0
25,male,Bachelor,75268,6,RENT,20240,MEDICAL,16.87,0.27,4,700,no,1
32,female,Master,69195,7,MORTGAGE,12987,PERSONAL,7.88,0.19,5,648,no,0
26,male,Associate,127119,2,MORTGAGE,4917,HOMEIMPROVEMENT,11.31,0.04,4,609,yes,0
27,male,High School,144919,2,MORTGAGE,8400,DEBTCONSOLIDATION,7.14,0.06,6,634,yes,0
23,male,High School,59329,2,RENT,3850,DEBTCONSOLIDATION,8.49,0.06,4,651,yes,0
35,male,Bachelor,100733,13,MORTGAGE,15000,HOMEIMPROVEMENT,11.01,0.15,7,569,yes,0
23,female,Associate,41998,0,RENT,1500,EDUCATION,6.99,0.04,4,642,yes,0
25,male,Bachelor,39320,5,RENT,5000,EDUCATION,15.37,0.13,3,540,no,1
22,female,Bachelor,47452,0,RENT,4800,EDUCATION,13.8,0.1,3,676,no,0
35,male,Associate,84788,15,RENT,9600,HOMEIMPROVEMENT,5.42,0.11,9,626,yes,0
37,male,Associate,78770,14,RENT,9000,DEBTCONSOLIDATION,6.91,0.11,15,621,no,0
30,male,Master,29585,9,RENT,9969,MEDICAL,10.27,0.34,8,687,no,1
26,male,Associate,52630,1,RENT,14400,MEDICAL,9.62,0.27,4,638,no,1
25,male,Bachelor,92649,2,RENT,5000,DEBTCONSOLIDATION,12.53,0.05,3,624,yes,0
28,male,High School,66261,1,MORTGAGE,5000,MEDICAL,16.07,0.08,8,641,no,1
27,female,Master,86249,5,RENT,3200,DEBTCONSOLIDATION,13.8,0.04,5,648,no,1
28,male,High School,85411,6,MORTGAGE,15000,DEBTCONSOLIDATION,10.16,0.18,7,648,yes,0
37,female,High School,130727,14,RENT,20000,HOMEIMPROVEMENT,16.31,0.15,13,638,no,1
25,female,High School,48924,0,RENT,7000,DEBTCONSOLIDATION,9.26,0.14,3,624,yes,0
22,male,High School,73239,0,RENT,5125,MEDICAL,11.86,0.07,3,567,yes,0
29,female,Bachelor,75888,10,RENT,8000,HOMEIMPROVEMENT,6.62,0.11,9,621,no,0
22,male,High School,39880,4,RENT,4400,PERSONAL,8.49,0.11,4,628,yes,0
25,female,Associate,103002,0,OWN,5000,HOMEIMPROVEMENT,13.79,0.05,2,677,yes,0
33,female,Bachelor,96742,11,MORTGAGE,6000,HOMEIMPROVEMENT,7.88,0.06,10,675,no,0
23,male,High School,35274,0,MORTGAGE,10514,DEBTCONSOLIDATION,11.99,0.3,2,629,yes,0
22,female,High School,36919,0,RENT,4000,PERSONAL,11.49,0.11,3,679,no,0
24,female,High School,132836,0,OWN,10000,HOMEIMPROVEMENT,13.35,0.08,2,618,yes,0
22,female,High School,88756,0,RENT,9600,PERSONAL,8.94,0.11,3,662,no,1
35,female,Bachelor,28192,14,RENT,3500,EDUCATION,14.22,0.12,9,692,no,0
24,male,Master,91266,2,RENT,17000,EDUCATION,9.33,0.19,3,647,no,0
29,male,Master,144660,7,MORTGAGE,9000,MEDICAL,10.25,0.06,10,621,no,0
23,male,Bachelor,94603,2,RENT,5000,HOMEIMPROVEMENT,6.62,0.05,4,670,no,1
26,female,Bachelor,123934,7,MORTGAGE,25000,PERSONAL,10.83,0.2,3,700,no,0
34,male,Bachelor,75553,7,MORTGAGE,28000,HOMEIMPROVEMENT,11.71,0.37,10,658,yes,0
29,female,Bachelor,61376,4,MORTGAGE,5000,MEDICAL,11.01,0.08,6,594,yes,0
34,male,High School,136471,12,MORTGAGE,19964,DEBTCONSOLIDATION,12.49,0.15,7,677,no,1
27,female,High School,73040,2,RENT,4500,DEBTCONSOLIDATION,12.69,0.06,7,689,yes,0
31,male,High School,65627,9,RENT,20000,DEBTCONSOLIDATION,14.03,0.3,7,674,no,1
24,male,Bachelor,47138,1,RENT,5500,DEBTCONSOLIDATION,6.92,0.12,3,626,no,0
24,female,Associate,161346,0,MORTGAGE,25000,DEBTCONSOLIDATION,14.83,0.15,4,605,no,1
28,male,Bachelor,55210,6,RENT,10000,MEDICAL,10.04,0.18,6,590,yes,0
35,male,High School,150959,14,RENT,8000,EDUCATION,11.01,0.05,7,634,yes,0
24,male,Associate,51367,0,OWN,8000,HOMEIMPROVEMENT,7.07,0.16,3,667,no,0
29,male,Bachelor,121094,7,MORTGAGE,20000,VENTURE,13.57,0.17,9,622,yes,0
23,male,Bachelor,54941,0,RENT,1775,EDUCATION,12.72,0.03,2,602,yes,0
22,female,Bachelor,80378,0,OWN,5000,EDUCATION,7.9,0.06,4,523,yes,0
35,female,Bachelor,40861,11,RENT,7600,VENTURE,15.27,0.19,6,624,no,0
31,male,High School,90997,8,MORTGAGE,12000,EDUCATION,7.29,0.13,10,675,no,0
39,female,Associate,46495,21,RENT,7000,DEBTCONSOLIDATION,11.49,0.15,11,631,no,0
24,male,High School,36986,2,RENT,10000,HOMEIMPROVEMENT,14.81,0.27,5,541,no,1
30,female,Bachelor,60756,6,RENT,5600,MEDICAL,12.04,0.09,6,668,yes,0
32,male,Associate,15389,12,RENT,3200,MEDICAL,11.01,0.21,7,608,no,1
32,female,Bachelor,84412,7,MORTGAGE,17395,DEBTCONSOLIDATION,13.61,0.21,8,687,no,1
27,male,High School,67227,3,OWN,4000,PERSONAL,11.01,0.06,10,549,no,0
31,male,Associate,124349,6,OWN,10000,EDUCATION,7.9,0.08,10,563,yes,0
25,female,Master,101629,2,MORTGAGE,8889,DEBTCONSOLIDATION,11.46,0.09,3,656,yes,0
25,male,High School,40391,2,RENT,9000,MEDICAL,7.14,0.22,2,652,yes,0
27,male,Master,25020,4,RENT,8000,PERSONAL,11.89,0.32,10,640,no,1
32,female,Associate,30932,11,RENT,11216,PERSONAL,8.27,0.36,5,671,no,1
23,male,Bachelor,109032,0,MORTGAGE,5000,EDUCATION,5.42,0.05,4,671,yes,0
26,female,High School,58650,4,RENT,7000,MEDICAL,9.63,0.12,2,683,yes,0
26,male,High School,72857,1,MORTGAGE,6000,DEBTCONSOLIDATION,8.94,0.08,4,524,yes,0
26,male,High School,44606,5,RENT,2800,MEDICAL,13.35,0.06,4,565,no,1
32,female,Bachelor,94986,8,MORTGAGE,10000,EDUCATION,10.99,0.11,5,622,yes,0
34,male,Doctorate,81166,10,MORTGAGE,6400,DEBTCONSOLIDATION,13.23,0.08,7,698,yes,0
25,male,Associate,42667,2,RENT,4800,MEDICAL,10.28,0.11,2,619,no,0
29,male,High School,63254,5,RENT,10636,DEBTCONSOLIDATION,9.74,0.17,4,520,yes,0
28,female,Associate,96590,8,MORTGAGE,8372,PERSONAL,8.12,0.09,5,707,yes,0
27,male,Associate,91568,6,MORTGAGE,9000,EDUCATION,7.9,0.1,5,710,no,0
29,male,Bachelor,33226,5,RENT,4150,EDUCATION,8.6,0.12,8,636,no,0
26,male,Associate,46951,6,MORTGAGE,2500,PERSONAL,12.18,0.05,4,700,no,1
24,male,Associate,47586,3,MORTGAGE,16000,HOMEIMPROVEMENT,14.22,0.34,4,672,no,1
24,male,Associate,137300,4,MORTGAGE,7200,EDUCATION,6.99,0.05,2,676,no,0
25,male,Associate,110034,1,MORTGAGE,13939,DEBTCONSOLIDATION,12.43,0.13,3,605,no,0
25,female,Master,100784,4,MORTGAGE,10000,EDUCATION,8.06,0.1,6,600,yes,0
21,male,Associate,36893,0,MORTGAGE,2400,EDUCATION,11.71,0.07,3,622,yes,0
28,female,Master,70534,6,MORTGAGE,9600,VENTURE,7.49,0.14,7,682,no,0
26,male,Doctorate,165429,5,MORTGAGE,3500,EDUCATION,12.18,0.02,2,642,yes,0
25,male,Bachelor,29847,0,OWN,5000,MEDICAL,10.95,0.17,3,618,yes,0
23,female,Bachelor,54371,0,MORTGAGE,24511,DEBTCONSOLIDATION,15.8,0.45,2,501,no,1
23,female,High School,166749,0,RENT,5000,DEBTCONSOLIDATION,14.91,0.03,4,610,no,1
30,male,Associate,65715,3,RENT,16200,DEBTCONSOLIDATION,15.57,0.25,10,528,no,1
22,male,Associate,37047,0,RENT,12600,MEDICAL,11.99,0.34,4,619,no,1
29,female,Bachelor,51588,8,RENT,11000,MEDICAL,10.38,0.21,10,538,yes,0
44,male,Associate,92194,20,MORTGAGE,3600,HOMEIMPROVEMENT,14.79,0.04,12,635,no,0
21,male,Master,53886,0,RENT,5500,PERSONAL,15.28,0.1,3,656,no,1
27,male,Bachelor,67153,2,RENT,5000,EDUCATION,13.48,0.07,5,665,no,0
24,female,High School,35765,3,MORTGAGE,2325,EDUCATION,10.99,0.06,4,605,yes,0
26,male,Associate,40629,0,MORTGAGE,3000,PERSONAL,12.69,0.07,4,620,no,1
26,male,Bachelor,178439,0,RENT,24000,EDUCATION,18.3,0.13,2,615,no,1
31,male,Bachelor,62152,6,RENT,6625,EDUCATION,10.38,0.11,10,685,yes,0
44,male,Associate,91141,21,MORTGAGE,6000,EDUCATION,8.9,0.07,11,609,yes,0
25,female,Associate,105272,4,MORTGAGE,13000,VENTURE,11.26,0.12,4,477,yes,0
29,male,Bachelor,41710,7,MORTGAGE,10200,MEDICAL,17.27,0.24,5,692,no,1
26,male,Bachelor,58476,8,MORTGAGE,4000,HOMEIMPROVEMENT,5.42,0.07,2,724,yes,0
41,male,Associate,29714,19,MORTGAGE,1500,DEBTCONSOLIDATION,11.01,0.05,14,686,no,0
23,male,Bachelor,91349,0,MORTGAGE,7100,EDUCATION,9.25,0.08,2,606,yes,0
23,female,High School,104450,0,MORTGAGE,16000,EDUCATION,11.95,0.15,3,624,yes,0
29,female,Bachelor,75128,6,MORTGAGE,10000,EDUCATION,12.69,0.13,4,682,no,0
22,male,Bachelor,24779,0,RENT,2500,EDUCATION,12.62,0.1,3,621,yes,0
24,female,Associate,36839,2,RENT,9948,MEDICAL,6.43,0.27,4,600,no,1
25,male,High School,29614,2,RENT,10720,HOMEIMPROVEMENT,12.93,0.36,2,591,no,1
25,male,Bachelor,83810,2,RENT,10000,DEBTCONSOLIDATION,14.09,0.12,2,625,no,1
36,female,Associate,75875,15,MORTGAGE,2400,DEBTCONSOLIDATION,7.49,0.03,14,557,yes,0
22,male,High School,32784,3,RENT,10000,PERSONAL,15.41,0.31,2,525,no,1
27,male,Master,45473,4,RENT,7984,EDUCATION,10.99,0.18,10,679,yes,0
23,male,Associate,54170,0,MORTGAGE,5000,EDUCATION,13.47,0.09,3,695,yes,0
32,female,Master,243254,8,MORTGAGE,28000,PERSONAL,10.59,0.12,7,551,no,0
23,male,High School,102746,0,RENT,15000,PERSONAL,10.99,0.15,3,593,no,0
26,female,Bachelor,37469,1,RENT,5172,EDUCATION,7.16,0.14,6,658,yes,0
25,male,Associate,82508,2,MORTGAGE,8449,MEDICAL,7.88,0.1,4,586,yes,0
37,male,Associate,59355,13,MORTGAGE,6000,PERSONAL,7.88,0.1,12,702,yes,0
23,female,High School,97084,0,RENT,12000,EDUCATION,12.09,0.12,5,632,yes,0
23,female,Associate,13872,2,OWN,1249,MEDICAL,10.71,0.09,4,651,yes,0
30,female,Associate,100568,8,RENT,16775,PERSONAL,11.97,0.17,5,598,yes,0
25,male,Associate,67161,1,MORTGAGE,3600,VENTURE,11.34,0.05,4,559,yes,0
24,male,Associate,51296,0,RENT,4800,DEBTCONSOLIDATION,12.04,0.09,4,527,yes,0
37,female,Doctorate,26748,15,RENT,3000,MEDICAL,12.18,0.11,14,747,no,0
30,male,Master,83613,5,RENT,11517,VENTURE,13.23,0.14,8,689,no,1
28,female,Associate,51601,6,MORTGAGE,13200,VENTURE,11.48,0.26,8,669,no,0
30,female,High School,108024,9,MORTGAGE,10800,PERSONAL,11.99,0.1,8,592,yes,0
30,male,High School,42126,8,RENT,12000,MEDICAL,14.96,0.28,6,663,no,1
42,female,High School,432619,23,MORTGAGE,25000,HOMEIMPROVEMENT,9.99,0.06,17,692,yes,0
26,female,Bachelor,29636,6,RENT,3500,VENTURE,10.71,0.12,4,697,yes,0
28,male,Associate,61668,3,RENT,18500,VENTURE,16.02,0.3,6,608,no,1
52,male,High School,37150,32,RENT,5000,MEDICAL,12.73,0.13,18,712,no,0
23,female,High School,97783,0,RENT,20000,MEDICAL,11.71,0.2,2,563,yes,0
32,female,Bachelor,61233,9,MORTGAGE,9600,PERSONAL,6.76,0.16,9,720,no,0
30,female,Associate,83607,7,RENT,10000,VENTURE,7.88,0.12,10,635,no,0
26,male,Bachelor,45468,3,RENT,7000,PERSONAL,7.42,0.15,6,626,yes,0
28,female,Doctorate,66906,9,MORTGAGE,10650,VENTURE,11.58,0.16,8,731,no,0
