loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,
b75724b9-ad9a-47ac-9e51-a87c0e368478,23,male,Master,63662,3,RENT,7500,VENTURE,10.38,0.12,2,690,no,0,
b75d74f3-3f0b-4b19-afd9-a12c534070d6,34,female,High School,39078,13,RENT,3000,VENTURE,11.49,0.08,8,641,no,0,
b75d86c0-f9ab-43c4-90e6-a460a29cbcbe,28,female,Bachelor,80868,6,RENT,9000,MEDICAL,16.29,0.11,8,718,no,1,
b75fa191-7b3d-4b99-87a5-5ca0a7d1d6da,26,female,Bachelor,128209,2,MORTGAGE,20000,DEBTCONSOLIDATION,12.02,0.16,5,611,no,0,
b75ff0f5-f1ba-412b-9989-fca7bf90cfe4,31,male,Associate,75490,8,MORTGAGE,4800,EDUCATION,11.01,0.06,10,647,yes,0,
b7606c15-6812-4b8a-950f-67e658ce3373,29,female,Doctorate,51095,7,RENT,18000,PERSONAL,14.65,0.35,7,701,no,1,
b767aaf4-2016-4351-9ef1-a8df476a1f0b,43,male,Doctorate,58727,23,RENT,5500,MEDICAL,12.61,0.09,17,756,no,0,
b76d4382-b7d2-4582-a63c-2609c248fe94,26,male,Bachelor,120871,5,OWN,10000,MEDICAL,10.59,0.08,2,699,no,0,
b76ef74d-69ce-40f6-ab17-b2680893cb76,25,male,Associate,44164,3,RENT,3509,MEDICAL,9.18,0.08,3,573,no,0,
b7718231-9ec7-4be7-846b-c12a81a1e9f6,33,female,High School,19745,9,RENT,3000,MEDICAL,7.51,0.15,5,638,no,1,
b773f3a2-ac75-45d7-aea2-475d6a96478b,38,female,Doctorate,115984,15,RENT,10000,HOMEIMPROVEMENT,19.04,0.09,14,678,yes,0,
b773fbbb-3711-4eca-a4ea-b702126b5f36,27,female,Associate,48759,3,OWN,6400,PERSONAL,9.32,0.13,9,535,yes,0,
b774287d-fa09-4122-93a7-f81172bc2d0e,32,male,High School,228588,10,RENT,15000,EDUCATION,9.63,0.07,7,660,yes,0,
b774f7e2-e4f3-41b9-8496-4397889fd65c,30,female,Bachelor,99473,11,RENT,5000,PERSONAL,6.89,0.05,8,605,yes,0,
b7756113-e5f1-47e4-80a3-87695c110bc6,26,female,Bachelor,149810,3,MORTGAGE,2000,MEDICAL,5.42,0.01,4,703,no,0,
b77574b2-f7c1-4afb-a5e8-b861c459c889,32,male,Associate,51052,9,RENT,5800,DEBTCONSOLIDATION,9.32,0.11,10,653,no,0,
b776c23c-25d5-41d1-a19c-25993d3880a0,22,male,Master,97069,1,RENT,4000,EDUCATION,11.12,0.04,4,692,no,0,
b777677e-571a-4a93-9a1b-f7cf9431b52e,28,female,Associate,37550,1,OWN,5000,PERSONAL,8.49,0.13,9,669,yes,0,
b7784e69-148b-4f91-8c1e-b4699a95f29c,22,female,Bachelor,84774,0,MORTGAGE,15000,DEBTCONSOLIDATION,13.92,0.18,2,653,yes,0,
b7791ae9-4b0a-45e5-9fd4-551a65919251,40,female,High School,84842,17,MORTGAGE,18000,EDUCATION,10.52,0.21,14,603,yes,0,
b77950cc-9343-4f13-ab22-64b1759d75a8,25,male,High School,93471,4,MORTGAGE,16000,DEBTCONSOLIDATION,13.92,0.17,2,682,yes,0,
b77a9858-aeb7-4355-913e-926ff87f8f7f,34,female,Associate,154514,12,MORTGAGE,15000,DEBTCONSOLIDATION,5.99,0.1,6,632,yes,0,
b77d0444-7c40-4b2b-b3f6-024b3daf0494,24,female,Master,66107,0,RENT,5200,PERSONAL,10.37,0.08,3,695,no,1,
b77dce97-bedf-457f-9fb3-913ffe2627d4,27,female,Associate,29953,6,OWN,8500,VENTURE,5.42,0.28,6,583,yes,0,
b77fd939-1e57-482f-b485-98941a164333,35,female,Master,73237,14,RENT,15000,HOMEIMPROVEMENT,13.43,0.2,5,712,yes,0,
b780a127-9e33-4948-9fe0-356cd8470f52,23,female,Master,68327,0,MORTGAGE,10000,EDUCATION,13.61,0.15,4,670,yes,0,
b780b009-44a8-487b-b819-47845b40d8b7,35,male,Bachelor,77341,12,MORTGAGE,4800,DEBTCONSOLIDATION,12.42,0.06,6,677,no,1,
b78141ae-9a38-4752-b33e-172c301a9ba2,29,female,Bachelor,78953,6,RENT,7200,MEDICAL,11.12,0.09,8,625,no,0,
b78369f7-f6ed-407e-ae82-09df389cfb85,36,male,Associate,50354,16,RENT,12400,DEBTCONSOLIDATION,10.65,0.25,14,669,yes,0,
b783dbbe-f0ca-441e-b44e-979700d3f9c6,23,male,Bachelor,70383,3,RENT,12844,DEBTCONSOLIDATION,12.12,0.18,4,628,yes,0,
b787761b-e0b1-4527-b726-40b13dfaba85,23,male,Bachelor,54029,3,RENT,7100,DEBTCONSOLIDATION,6.99,0.13,3,573,no,1,
b7882752-72ae-4957-8aa0-0a4831c25e4c,23,male,Bachelor,78924,1,RENT,3000,MEDICAL,10.63,0.04,3,663,no,0,
b78b8996-a93a-4bfc-bf2d-8a908ffee9d1,36,female,High School,43847,11,MORTGAGE,5000,VENTURE,9.3,0.11,12,599,yes,0,
b78e2e87-0dc3-45d7-bdaa-2047e3aa0550,29,female,High School,71865,6,RENT,23663,DEBTCONSOLIDATION,15.6,0.33,8,653,no,1,
b78f50ca-87b8-4602-bcbe-3757bcbc0225,26,female,High School,96967,3,MORTGAGE,6300,VENTURE,5.79,0.06,4,624,yes,0,
b7907e3d-f64c-406f-b7db-7f5ed0cb898c,31,male,Bachelor,148796,8,MORTGAGE,19000,VENTURE,13.47,0.13,9,701,yes,0,
b790c9d7-4dba-4907-bbcc-34af4233185c,33,female,Bachelor,252837,7,MORTGAGE,20000,DEBTCONSOLIDATION,9.91,0.08,7,691,no,0,
b792a82b-8033-4ad1-b9d3-423ff609059e,32,female,High School,97126,9,MORTGAGE,12000,VENTURE,5.99,0.12,8,649,no,0,
b7949d99-8408-4058-9865-fba55d34cb2c,37,male,Associate,51478,18,RENT,10200,PERSONAL,13.16,0.2,14,697,no,0,
b797a067-9476-4b8d-99b9-f0e6449c28b4,30,female,Associate,80169,8,RENT,10000,MEDICAL,15.74,0.12,6,690,no,1,
b79b68ee-0524-4eaf-ac74-33233b00f0e4,22,male,High School,94523,0,RENT,21600,DEBTCONSOLIDATION,11.26,0.23,3,679,no,1,
b79c4a4f-8ba5-4ceb-b25f-2df33eca2704,23,male,Associate,48622,0,RENT,6000,VENTURE,7.95,0.12,3,607,no,0,
b79e077a-b5aa-441c-933d-456a98a05108,25,female,High School,42471,4,MORTGAGE,9450,DEBTCONSOLIDATION,5.99,0.22,4,623,no,0,
b79f3eca-b3b2-4f90-8e1e-8dd4fac4cbaf,24,male,Master,84974,0,MORTGAGE,17000,HOMEIMPROVEMENT,7.51,0.2,4,602,yes,0,
b79f8a38-6b07-42ff-8f03-5222241e3913,44,female,Bachelor,34686,24,RENT,8000,EDUCATION,7.49,0.23,11,700,no,0,
b7a02d9e-2bbe-49ea-9798-182ef3da0455,32,female,Associate,36998,8,RENT,3000,MEDICAL,12.6,0.08,7,556,yes,0,
b7a102ba-126b-48b6-a06e-301b72419d09,25,male,High School,120202,0,RENT,10000,PERSONAL,14.65,0.08,3,661,no,0,
b7a90515-85d9-4442-8ca4-fb27c9e6f29b,25,female,Associate,97177,2,MORTGAGE,12000,VENTURE,7.88,0.12,3,651,yes,0,
b7a964b0-4f65-4604-9add-fdea71f7e75e,23,female,Master,204963,2,RENT,12000,EDUCATION,11.11,0.06,2,611,yes,0,
b7ac7f78-6727-48a4-b175-d65290798ca5,30,male,Bachelor,61383,11,RENT,2000,VENTURE,14.79,0.03,10,688,no,0,
b7acf05d-dfb0-4190-8630-b69437295ccf,22,male,Bachelor,83656,0,MORTGAGE,6500,MEDICAL,5.99,0.08,2,576,yes,0,
b7af3b74-101c-457d-a78a-cbb782cdc39a,24,female,Associate,90696,3,MORTGAGE,12000,HOMEIMPROVEMENT,6.92,0.13,4,553,yes,0,
b7b047f6-107a-4906-bf9a-7d6aedee99aa,26,male,Master,150986,5,RENT,10000,VENTURE,7.49,0.07,2,688,no,0,
b7b785c6-a3f2-4577-95da-eb8982252916,22,male,High School,42826,0,MORTGAGE,3600,VENTURE,11.8,0.08,3,659,no,0,
b7b7b5d2-ef72-47d6-9b27-e823ee03903b,38,female,Bachelor,41386,14,RENT,4800,VENTURE,8.49,0.12,11,640,yes,0,
b7b82195-204d-404c-b5a5-76c523732a9d,33,female,Master,52769,10,OWN,15000,MEDICAL,6.89,0.28,9,552,yes,0,
b7b84964-5ba6-4d06-8c21-9d0d7a04e995,26,female,Associate,80365,4,OWN,18000,HOMEIMPROVEMENT,13.49,0.22,3,596,yes,0,
b7b9ceff-415c-4b51-8977-9e4f942fc964,29,female,Bachelor,30847,8,OWN,2500,HOMEIMPROVEMENT,9.62,0.08,5,716,no,0,
b7ba2d9d-a7cb-403d-9d04-344f92debdd7,23,male,High School,28170,0,RENT,1750,PERSONAL,15.7,0.06,2,544,no,1,
b7bafd0f-86de-4413-b032-0446e6cfccd6,49,female,Master,51589,26,MORTGAGE,3000,MEDICAL,8.9,0.06,15,743,no,0,
b7bc66b8-df69-43c3-b879-42d8b534f293,28,male,Doctorate,132915,5,MORTGAGE,6000,MEDICAL,6.03,0.05,5,653,yes,0,
b7bf7587-1d6d-4f7f-841f-405701c7f358,30,female,Associate,59255,7,RENT,15000,MEDICAL,10.98,0.25,9,576,no,1,
b7bf78c9-0ded-46e5-9081-b04ec859765c,35,female,Bachelor,123121,12,RENT,20000,DEBTCONSOLIDATION,13.85,0.16,5,586,no,0,
b7c0627e-b3ed-4bbe-a8c2-587ce71ff72f,25,female,Master,157347,0,MORTGAGE,15000,HOMEIMPROVEMENT,11.85,0.1,4,673,yes,0,
b7c0e415-ea96-430f-8d85-0751555a62dc,28,male,High School,113725,6,MORTGAGE,3679,MEDICAL,7.36,0.03,8,578,yes,0,
b7c44dfd-5e20-43a4-aaca-da986724d441,25,male,Bachelor,102993,0,MORTGAGE,7500,VENTURE,12.37,0.07,4,538,yes,0,
b7c54e69-b738-4525-b691-ead6865bc672,39,female,Associate,146696,16,MORTGAGE,1450,VENTURE,6.76,0.01,17,669,no,0,
b7c626aa-22a8-4f91-b425-4ced4ed86c1d,23,female,High School,73430,2,RENT,7000,DEBTCONSOLIDATION,11.13,0.1,4,597,yes,0,
b7c94011-cd2a-43b9-9a75-65e2acedbbb5,26,female,Bachelor,35810,2,RENT,1000,EDUCATION,6.17,0.03,4,636,no,0,
b7c95a33-51b9-4581-8897-1e189df8bb72,35,male,Associate,108965,12,MORTGAGE,14500,MEDICAL,6.54,0.13,10,644,no,0,
b7caa756-7868-4a21-be69-7ffb182efd62,30,male,Associate,52919,5,MORTGAGE,5000,PERSONAL,11.36,0.09,9,550,yes,0,
b7caf694-ff7b-4bc1-bed4-f1c73c545f1b,24,male,High School,68047,3,MORTGAGE,15000,EDUCATION,8.49,0.22,2,596,no,0,
b7cdbc86-fe4c-415b-8da2-10d0198f16eb,27,female,High School,94660,5,RENT,8000,EDUCATION,8.59,0.08,8,564,yes,0,
b7cddff2-d00b-441a-b72b-00e7b91d9587,51,male,High School,97320,28,RENT,18000,HOMEIMPROVEMENT,18.78,0.18,20,634,yes,0,
b7ce499b-5285-4aad-8a69-185cd94b318b,22,female,Master,36951,1,RENT,10000,PERSONAL,13.98,0.27,2,630,no,1,
b7cee007-92e5-4c71-94f8-c623d88297a1,32,female,Master,103222,10,MORTGAGE,7500,EDUCATION,10.78,0.07,10,612,yes,0,
b7cf5753-975d-4d38-97ff-3073db4f312a,23,female,High School,157059,0,OWN,22600,VENTURE,14.96,0.14,2,645,yes,0,
b7d0cff2-6431-44a3-97f0-225a652d8fe1,33,male,High School,68284,10,MORTGAGE,12000,MEDICAL,6.59,0.18,6,675,no,0,
b7d0d7ca-3060-4381-9019-1fdd9f420b50,27,female,Master,204788,5,RENT,12075,DEBTCONSOLIDATION,12.42,0.06,9,668,yes,0,
b7d35442-b716-4aa1-a7a8-4ab0d025e1fe,25,female,Associate,129629,4,RENT,10000,VENTURE,8.38,0.08,3,541,yes,0,
b7d38708-fae4-44b8-9478-4af34e3a4398,26,female,Associate,61171,2,RENT,9000,HOMEIMPROVEMENT,7.66,0.15,3,540,yes,0,
b7d73a19-d5cf-42b0-82dd-83c4617c8949,35,male,Master,39108,13,MORTGAGE,8000,DEBTCONSOLIDATION,13.92,0.2,5,680,no,1,
b7d7e91b-bdef-4f6e-8b04-26cc36261a84,25,female,Master,57336,2,RENT,15000,PERSONAL,12.4,0.26,4,654,no,1,
b7d8171a-2eec-45bd-ac7d-1584c2eed21a,61,female,Master,62093,40,RENT,20000,MEDICAL,14.09,0.32,21,727,no,1,
b7d9b07a-f99c-49d1-ba83-751042cef0cf,28,female,Bachelor,48005,2,RENT,8000,MEDICAL,14.91,0.17,7,632,no,1,
b7dbd364-ad1b-47b9-b7d1-fba516b113b7,29,male,Associate,91237,4,RENT,18034,EDUCATION,9.65,0.2,9,566,yes,0,
b7dbf061-8ebb-425f-8426-bce70ded718a,25,male,Associate,145083,4,MORTGAGE,20000,HOMEIMPROVEMENT,11.01,0.14,2,645,no,0,
b7dbf651-f69f-45a1-b672-30405534da32,35,male,Bachelor,120910,9,MORTGAGE,3000,DEBTCONSOLIDATION,8.36,0.02,10,560,no,0,
b7dd34f7-ba6f-4fe5-babb-7f541463c59a,25,female,High School,127042,3,MORTGAGE,12000,VENTURE,12.84,0.09,2,625,no,0,
b7dd5c22-a52e-4f3d-8d70-4dbdd81ce9a2,24,male,Bachelor,61918,2,RENT,20000,MEDICAL,11.01,0.32,3,672,no,1,
b7de6853-4063-4233-a5be-88bf30c3dd81,24,female,High School,25658,1,RENT,5575,PERSONAL,7.9,0.22,4,604,yes,0,
b7de7638-9d89-4179-b72a-c00eddb98211,46,male,Bachelor,18822,22,RENT,2000,VENTURE,12.28,0.11,13,600,yes,0,
b7e019c3-5112-4b80-95ce-62dc1db4c4a8,29,male,Associate,72926,6,MORTGAGE,8550,MEDICAL,7.58,0.12,8,662,yes,0,
b7e5ad2a-f3fd-4caf-a6c1-bc8a5be9881d,24,female,High School,132898,1,MORTGAGE,10000,PERSONAL,15.62,0.08,4,675,no,0,
b7eb3dc6-d90e-4b1f-83f8-e0348c5e88b6,31,female,Bachelor,33101,7,MORTGAGE,6500,EDUCATION,11.11,0.2,7,700,yes,0,
b7eb9316-5736-4725-87f1-dee91a42aefb,23,female,Bachelor,48658,0,RENT,9000,EDUCATION,12.61,0.18,2,591,yes,0,
b7ef54df-5a24-48fb-bde5-61a01796dca8,29,female,Master,38543,2,RENT,3000,EDUCATION,11.18,0.08,7,578,yes,0,
b7ef91d9-9574-43d0-8a0a-2652f845f1cf,22,male,Bachelor,46548,4,RENT,10000,PERSONAL,13.49,0.21,2,548,yes,0,
b7f05dee-3954-4326-be7f-c8a1d0079515,29,male,Associate,231223,4,MORTGAGE,20000,VENTURE,8.87,0.09,10,562,yes,0,
b7f11d61-db51-4d36-b370-0659d643e22a,23,female,Associate,66956,2,MORTGAGE,1469,EDUCATION,12.11,0.02,3,641,yes,0,
b7f12e7b-04ef-44fe-8806-42e8bf94ee69,29,male,Bachelor,15212,9,OWN,4500,HOMEIMPROVEMENT,11.14,0.3,6,611,no,1,
b7f4d6f8-c10c-43c3-a014-6c19da8267fd,26,female,High School,69891,7,RENT,2000,MEDICAL,13.35,0.03,2,585,yes,0,
b7f5cb4f-b699-4542-8cff-2b48dda2b761,23,female,High School,22510,0,RENT,3250,PERSONAL,11.01,0.14,4,619,no,1,
b7f6465d-2462-43bf-adfe-2cbd74cd17dc,32,female,Bachelor,54305,11,MORTGAGE,15000,PERSONAL,7.51,0.28,5,640,yes,0,
b7f6dbe2-4fe3-46bd-b47f-11f1e8657507,30,male,Doctorate,113129,10,RENT,9925,EDUCATION,12.09,0.09,7,676,no,0,
b7f82a14-c5b0-42f5-9a19-235ede1389c1,24,male,High School,42840,0,RENT,6000,EDUCATION,10.7,0.14,3,587,yes,0,
b7f978af-d58e-4eec-adbf-5fc119eb039a,27,male,Bachelor,55406,2,MORTGAGE,4800,MEDICAL,11.01,0.09,8,622,yes,0,
b7fafa5c-1881-413b-8761-352b030e67a0,33,male,Bachelor,58889,10,MORTGAGE,6939,PERSONAL,12.55,0.12,14,619,no,1,
b7fbf7f4-344b-451f-8a2e-f6f58efa1867,26,male,High School,39258,2,RENT,3000,MEDICAL,11.37,0.08,5,677,yes,0,
b7fcb832-1658-46c0-9885-df3e375a8fb8,27,male,Associate,205080,3,RENT,25000,PERSONAL,16.32,0.12,10,435,yes,0,
b7fed43d-80a3-4828-afa7-2ab978099d4a,25,male,Master,61031,1,RENT,16000,VENTURE,17.58,0.26,4,548,no,1,
b7fee374-f745-4a1b-b69b-e8e8ac7b3570,23,male,High School,75080,0,MORTGAGE,5000,MEDICAL,11.36,0.07,3,650,yes,0,
b7ff7074-84d8-4f29-9af5-450c02b10418,29,male,High School,85235,5,RENT,5940,MEDICAL,8.51,0.07,8,680,no,0,
b7ffdfdf-49de-4065-9ec2-3f519667e9e5,25,female,High School,84780,4,MORTGAGE,15000,PERSONAL,13.16,0.18,3,711,no,1,
b8009d13-6df8-44a6-84b6-d8d0287dff41,24,female,Associate,102891,3,MORTGAGE,7500,PERSONAL,13.99,0.07,2,607,yes,0,
b80a0d1e-2480-4881-a0d9-02cebf8be798,26,male,Master,85207,2,RENT,20000,DEBTCONSOLIDATION,13.16,0.23,3,662,no,1,
b80a493d-8793-4387-ab72-494a0aaccce1,32,female,Associate,45472,8,RENT,12000,PERSONAL,12.42,0.26,7,675,no,1,
b80b00a5-45a7-4675-8744-a5d8e29386bf,29,female,Associate,15840,6,RENT,1000,EDUCATION,8.9,0.06,9,688,no,0,
b80b6dda-86fa-4eb4-82e1-67334a071ca1,34,male,Master,44398,14,OWN,2500,PERSONAL,9.94,0.06,8,550,yes,0,
b80bcc97-3a87-4a43-83a7-3d85f9d10850,31,female,High School,36070,8,RENT,13250,HOMEIMPROVEMENT,17.58,0.37,6,644,no,1,
b80f0334-5d3c-4dd0-862e-8210cf2d27ef,21,male,Associate,25013,0,RENT,9000,MEDICAL,7.51,0.36,4,590,no,1,
b8115448-f41a-41d4-a8ef-83fcfebf1db1,26,male,Bachelor,36851,4,OWN,12000,PERSONAL,11.36,0.33,3,564,yes,0,
b811a036-212c-400c-8608-10135226a391,23,female,High School,40207,0,RENT,4000,PERSONAL,11.01,0.1,2,542,yes,0,
b813766b-7d02-4ed3-a843-800021ab264e,23,male,Associate,86099,0,MORTGAGE,6000,MEDICAL,12.34,0.07,4,582,yes,0,
b8164ea9-23c3-4a8e-8555-866756e3e67d,27,male,High School,142952,9,RENT,13425,PERSONAL,15.99,0.09,10,549,no,1,
b817ff0b-5e9a-4f6f-9f0d-8a67483d3ee2,33,male,Associate,53857,12,RENT,9267,MEDICAL,7.4,0.17,7,681,yes,0,
b8180655-5dd5-4f9f-8630-1977bd789ef4,24,female,Associate,97299,0,MORTGAGE,6000,PERSONAL,8.59,0.06,2,609,no,0,
b81a126f-d913-4bdb-a681-c571073d0b25,31,female,Bachelor,59883,8,RENT,5600,MEDICAL,6.03,0.09,6,580,yes,0,
b81d08a7-ea2b-4a7c-aa05-195ccf2e8794,22,male,High School,40803,0,RENT,5000,EDUCATION,10.33,0.12,4,650,yes,0,
b81de570-11e8-4527-9930-1bf00c9798d3,31,female,Associate,74475,10,RENT,7501,DEBTCONSOLIDATION,12.67,0.1,8,720,no,1,
b81ffd21-c08b-4999-8f5c-9c620331cc4e,33,female,High School,27386,8,RENT,9250,VENTURE,12.87,0.34,8,540,no,1,
b8212499-03cd-4134-acce-65eb55fbeae5,30,male,Associate,64443,8,MORTGAGE,15000,VENTURE,5.99,0.23,5,612,yes,0,
b8213d6b-5169-474d-bd08-05bc47efa302,30,female,Bachelor,64598,2,RENT,9000,VENTURE,6.27,0.14,6,601,no,0,
b82239c5-b7c0-4e12-a5e3-f0640d7bfa8b,29,female,High School,30868,3,RENT,4125,PERSONAL,11.71,0.13,6,632,yes,0,
b823959c-9bb7-4990-89dd-fc21cc2d2e26,26,female,Bachelor,44809,4,RENT,2300,EDUCATION,7.4,0.05,2,695,no,0,
b8257966-40e2-4161-a680-9a5cbb9f5a9c,26,female,Bachelor,28828,2,RENT,4302,MEDICAL,11.82,0.15,4,625,yes,0,
b8260fc9-7bbc-4356-bfcb-752a2e93da4c,25,male,Associate,75486,2,MORTGAGE,15000,HOMEIMPROVEMENT,13.47,0.2,4,652,yes,0,
b826c338-3df5-4cbc-a448-eeb7a82abde1,23,female,High School,43870,0,RENT,5000,PERSONAL,13.23,0.11,4,649,no,0,
b82b4a64-206a-4f5b-8b98-70f466ec4c56,24,male,Bachelor,30823,2,MORTGAGE,7000,DEBTCONSOLIDATION,9.32,0.23,2,653,yes,0,
b82ce4e6-970f-4519-a9a8-ba076b1c2f86,28,male,High School,34790,6,RENT,5460,MEDICAL,12.19,0.16,5,556,yes,0,
b82e41a6-1d34-4990-94fb-33759b8af273,23,male,Bachelor,106274,3,RENT,15000,EDUCATION,10.28,0.14,2,649,yes,0,
b82f335d-78a9-4dad-aff4-310dcb523a42,21,female,Bachelor,19931,0,RENT,8000,HOMEIMPROVEMENT,7.51,0.4,4,675,no,1,
b831ada5-c3b5-47ee-b9ca-ca1a8561cdab,29,female,Doctorate,46509,3,RENT,1500,MEDICAL,12.26,0.03,8,611,yes,0,
b833cbaf-efc8-4c2e-b264-73749af6fb4b,22,female,Bachelor,232344,0,MORTGAGE,20000,MEDICAL,7.31,0.09,4,646,yes,0,
b834658c-4f6c-4997-98b9-767a15b5a616,27,female,Bachelor,64872,3,MORTGAGE,5000,PERSONAL,11.01,0.08,5,611,no,0,
b83567ae-447a-4e2f-a196-d69c5f1f23e7,27,male,High School,123495,1,MORTGAGE,15000,HOMEIMPROVEMENT,12.84,0.12,8,615,yes,0,
b835ff4c-ae30-44ad-a691-99de8c7837ac,26,male,Master,71500,4,RENT,9600,EDUCATION,7.49,0.13,3,603,no,1,
b8370957-7657-406f-a7fd-a126f8a5f948,23,female,Bachelor,36897,0,MORTGAGE,10000,MEDICAL,13.79,0.27,2,642,no,1,
b838101c-1e98-4a0f-ab27-7c998bafabf7,32,male,Bachelor,44101,9,OWN,5000,EDUCATION,10,0.11,6,712,yes,0,
b83bf0d8-6f39-47a4-b168-7d589c4594a2,25,female,Associate,36811,2,MORTGAGE,3000,DEBTCONSOLIDATION,11.13,0.08,4,601,yes,0,
b83d38b5-17c8-415e-8533-dcf13b1203b3,28,male,Doctorate,48851,8,RENT,6500,MEDICAL,10.74,0.13,6,647,yes,0,
b8403e5d-2b9c-4642-8a86-6e49f4513814,23,male,Bachelor,88477,0,MORTGAGE,11209,PERSONAL,11.05,0.13,3,607,yes,0,
b8406320-9ec1-4440-ab4e-f68ae222ecb6,32,male,Associate,36644,9,MORTGAGE,10000,VENTURE,8.23,0.27,9,616,yes,0,
b843a84c-3b43-425a-87c1-28d1b39c729b,29,female,Associate,48612,6,RENT,14124,MEDICAL,12.55,0.29,7,591,no,1,
b844eacc-6191-45d6-871d-988d08cc93fb,24,male,Associate,62243,0,RENT,3000,DEBTCONSOLIDATION,8.9,0.05,2,631,yes,0,
b84993e0-d1fb-4fc4-be78-088a2e222ba6,22,female,Master,133026,0,MORTGAGE,8000,PERSONAL,12.98,0.06,4,633,no,0,
b84b4030-f936-486f-b56c-7e449a5fb75b,28,female,Bachelor,80144,6,RENT,10000,VENTURE,7.9,0.12,9,577,yes,0,
b84bc7ad-90bc-4419-b932-5504ff11e63f,28,male,Associate,65856,4,RENT,3500,HOMEIMPROVEMENT,11.66,0.05,5,587,no,0,
b84d9655-1819-4420-81d5-43bb32972350,32,male,Master,168881,9,MORTGAGE,25000,VENTURE,10.08,0.15,7,699,no,0,
b84e8dd5-b1e3-4499-bff0-18fee97c408c,28,female,Bachelor,63448,4,RENT,5600,MEDICAL,13.85,0.09,8,647,no,0,
b850c6ca-fe40-4cf2-bb28-9efb73fbb9a6,25,male,Bachelor,133059,3,MORTGAGE,5500,DEBTCONSOLIDATION,6.62,0.04,2,594,yes,0,
b8513637-ff5f-4d81-a08f-cb397ea3eacb,24,female,Bachelor,63284,2,MORTGAGE,15000,VENTURE,10,0.24,4,712,no,0,
b853f81d-e2e3-4fe2-ac45-9a42b5bbb1bb,28,female,Master,148696,2,MORTGAGE,15000,DEBTCONSOLIDATION,13.85,0.1,9,650,no,1,
b85807e4-d93f-40f3-ae04-66d24d1a91df,33,male,High School,163131,15,OWN,17500,PERSONAL,11.83,0.11,8,654,no,0,
b858afa6-ee4c-471b-921a-ef8f5d1dc3fa,28,female,High School,96260,5,RENT,10000,MEDICAL,7.66,0.1,10,661,yes,0,
b85db481-72b7-446b-a38d-91dc7f0feefb,23,male,High School,193097,0,MORTGAGE,25000,EDUCATION,15.65,0.13,2,564,yes,0,
b85eba03-c5c9-48c4-b2fd-c3a74849ab13,23,female,Bachelor,90720,0,MORTGAGE,15000,VENTURE,10.38,0.17,3,657,no,0,
b8606f6f-585a-4b13-bdf4-d87a54d319ef,32,male,Bachelor,61467,11,RENT,8400,EDUCATION,12.42,0.14,7,681,no,0,
b8622663-1adf-426f-ab0e-8c55c4ed04d1,27,female,Associate,44279,5,RENT,5000,EDUCATION,9.63,0.11,8,603,no,0,
b863b539-94f8-4f8e-aae3-db8ae179c9a9,35,male,Bachelor,63820,12,RENT,3000,MEDICAL,11.48,0.05,6,680,no,0,
b8663703-6dc2-4948-9451-dded4efb6b10,21,female,High School,33381,0,RENT,5000,EDUCATION,11.01,0.15,3,528,no,0,
b8677bb3-48f4-4875-add8-c0666c61c5db,22,male,Associate,40541,1,RENT,4000,DEBTCONSOLIDATION,7.88,0.1,4,660,yes,0,
b86a0d46-aafa-47a1-a670-92d519aeccb0,31,male,Master,90987,9,RENT,15000,DEBTCONSOLIDATION,12.69,0.16,5,649,no,0,
b86a3a16-1c9f-475f-9168-0c3020bf27bf,41,female,Bachelor,87416,19,OWN,10000,HOMEIMPROVEMENT,13.49,0.11,11,655,yes,0,
b86bf26a-c84d-40dd-b858-150573c09108,25,female,Associate,61772,0,RENT,6200,MEDICAL,11.01,0.1,4,686,yes,0,
b86c63fa-48db-47b8-841b-b35afd627b76,24,male,Associate,118576,0,MORTGAGE,25000,MEDICAL,11.83,0.21,3,602,yes,0,
b8741869-0221-466d-8460-377ba2fa5115,22,male,High School,64646,0,RENT,5000,EDUCATION,7.9,0.08,4,538,yes,0,
b875c435-b2e4-4013-b6e5-f314e140ed9f,24,male,Master,75506,0,RENT,5685,MEDICAL,14.67,0.08,4,598,no,1,
b8779aee-42f3-499f-b187-33c8e158f94f,24,male,Bachelor,96892,4,MORTGAGE,5550,MEDICAL,8.49,0.06,3,682,no,0,
b878b1eb-29f6-487c-8358-5b4faed38d31,22,male,High School,126915,3,RENT,7000,MEDICAL,7.74,0.06,3,654,no,0,
b878ef86-e278-4981-b209-b13d652e66c8,27,female,Master,75709,2,MORTGAGE,13000,VENTURE,8.2,0.17,5,634,no,0,
b879c5f8-2322-438c-b066-f8c5a04ed92a,35,male,Master,86139,12,RENT,2375,VENTURE,9.25,0.03,9,663,yes,0,
b879fbc9-abfe-4e84-bf7f-cdbc1599aae1,25,male,Bachelor,145186,2,MORTGAGE,6000,HOMEIMPROVEMENT,6.76,0.04,3,685,no,0,
b87ba2b3-2755-49e2-b6c5-85c81053f224,22,female,Associate,68023,0,RENT,18250,EDUCATION,16.7,0.27,3,640,no,1,
b87d75e3-b762-4b25-8ed4-f2eb99bfce17,26,male,Master,205215,2,MORTGAGE,20000,HOMEIMPROVEMENT,10.37,0.1,3,637,no,0,
